@relation da

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric

@data
0.416667,0.25,0.508475,0.458333
0.194444,0.125,0.389831,0.375
0.361111,0.291667,0.542373,0.5
0.388889,0.416667,0.542373,0.458333
0.388889,0.375,0.542373,0.5
0.527778,0.375,0.559322,0.5
0.222222,0.208333,0.338983,0.416667
0.388889,0.333333,0.525424,0.5
0.555556,0.541667,0.847458,1
0.416667,0.291667,0.694915,0.75
0.777778,0.416667,0.830508,0.833333
0.555556,0.375,0.779661,0.708333
0.611111,0.416667,0.813559,0.875
0.916667,0.416667,0.949153,0.833333
0.166667,0.208333,0.59322,0.666667
0.833333,0.375,0.898305,0.708333
0.666667,0.208333,0.813559,0.708333
0.805556,0.666667,0.864407,1
0.611111,0.5,0.694915,0.791667
0.583333,0.291667,0.728814,0.75
0.694444,0.416667,0.762712,0.833333
0.388889,0.208333,0.677966,0.791667
0.416667,0.333333,0.694915,0.958333
0.583333,0.5,0.728814,0.916667
0.611111,0.416667,0.762712,0.708333
0.944444,0.75,0.966102,0.875
0.944444,0.25,1,0.916667
0.472222,0.083333,0.677966,0.583333
0.722222,0.5,0.79661,0.916667
0.361111,0.333333,0.661017,0.791667
0.944444,0.333333,0.966102,0.791667
0.555556,0.291667,0.661017,0.708333
0.666667,0.541667,0.79661,0.833333
0.805556,0.5,0.847458,0.708333
0.527778,0.333333,0.644068,0.708333
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.833333
0.805556,0.416667,0.813559,0.625
0.861111,0.333333,0.864407,0.75
1,0.75,0.915254,0.791667
0.583333,0.333333,0.779661,0.875
0.555556,0.333333,0.694915,0.583333
0.5,0.25,0.779661,0.541667
0.944444,0.416667,0.864407,0.916667
0.555556,0.583333,0.779661,0.958333
0.583333,0.458333,0.762712,0.708333
0.472222,0.416667,0.644068,0.708333
0.722222,0.458333,0.745763,0.833333
0.666667,0.458333,0.779661,0.958333
0.722222,0.458333,0.694915,0.916667
0.416667,0.291667,0.694915,0.75
0.694444,0.5,0.830508,0.916667
0.666667,0.541667,0.79661,1
0.666667,0.416667,0.711864,0.916667
0.555556,0.208333,0.677966,0.75
0.611111,0.416667,0.711864,0.791667
0.527778,0.583333,0.745763,0.916667
0.444444,0.416667,0.694915,0.708333
0.279969,0.625,0.087464,0.041667
0.218964,0.416667,0.108737,0.041667
0.111111,0.5,0.050847,0.041667
0.083333,0.447948,0.084746,0.041667
0.194444,0.654016,0.041049,0.046135
0.305556,0.791667,0.062959,0.125
0.0035,0.583333,0.112954,0.047763
0.176542,0.583333,0.084746,0.041667
0.027778,0.380443,0.033962,0.041667
0.166667,0.458333,0.084746,0
0.276982,0.708333,0.084746,0.041667
0.138889,0.583333,0.101695,0.041667
0.174594,0.522256,0.078877,0
0.029174,0.416667,0.019128,0.045903
0.416667,0.893486,0.033898,0.041667
0.21515,1,0.066919,-0.022963
0.305556,0.791667,0.050847,0.125
0.218979,0.625,0.063276,0.083333
0.426882,0.806117,0.017193,0.051323
0.222222,0.75,0.12003,0.00949
0.255541,0.574796,0.099503,0.041667
0.222222,0.817912,0.021985,0.125
0.083333,0.666667,0.016917,0.041667
0.173132,0.584788,0.118644,0.166667
0.138889,0.583333,0.152542,0.041667
0.194444,0.416667,0.118495,0.041667
0.190037,0.585664,0.123035,0.125
0.314452,0.625,0.085069,0.041667
0.246884,0.583333,0.062636,0.041667
0.051015,0.5,0.048451,0.041667
0.138889,0.458333,0.108432,0.028827
0.30136,0.669267,0.084649,0.073664
0.410947,0.905462,0.084746,0
0.415727,0.916667,0.092408,0.007864
0.166667,0.458333,0.084746,0
0.194444,0.572229,0.128373,0.041667
0.32735,0.625,0.105688,0.041667
0.166667,0.458333,0.084746,0
0.028724,0.416667,0.063327,0.039502
0.280023,0.583333,0.020529,0.041667
0.186,0.625,0.059818,0.083333
0.011993,0.312433,0.050847,0.106547
0.027778,0.5,0.045611,0.041667
0.194444,0.592123,0.07959,0.144752
0.222222,0.75,0.152542,0.028298
0.194547,0.470233,0.102739,0.066272
0.222222,0.75,0.084847,0.018147
0.083333,0.5,0.067797,0.041667
0.276638,0.708333,0.084746,0.041667
0.184126,0.489981,0.08307,0.041667
0.734734,0.454595,0.608881,0.517885
0.574239,0.571275,0.598761,0.619653
0.642738,0.458333,0.661017,0.583333
0.333333,0.125,0.508475,0.5
0.659698,0.403084,0.610169,0.467274
0.388889,0.384453,0.59452,0.5
0.596592,0.541667,0.644526,0.625
0.166667,0.097354,0.389831,0.375
0.638889,0.375,0.610169,0.403125
0.465968,0.291667,0.484629,0.539477
0.163589,0.207475,0.423729,0.375
0.448955,0.389232,0.542373,0.583333
0.499043,0.070409,0.675686,0.466538
0.5,0.436046,0.627119,0.541667
0.361111,0.365637,0.440678,0.5
0.618878,0.412937,0.576271,0.541667
0.242589,0.416667,0.59322,0.583333
0.416667,0.291667,0.525424,0.486849
0.519477,0.100458,0.574619,0.357972
0.308826,0.234003,0.491525,0.416667
0.533676,0.562037,0.644068,0.708333
0.482068,0.308966,0.493925,0.555465
0.555556,0.225405,0.661017,0.557193
0.5,0.371192,0.630168,0.373623
0.49502,0.375,0.559322,0.5
0.629544,0.412804,0.576271,0.541667
0.694444,0.333333,0.623178,0.541667
0.63071,0.416667,0.677966,0.551292
0.472222,0.375,0.531977,0.583333
0.388889,0.125566,0.489517,0.375
0.333333,0.166667,0.468168,0.446163
0.333333,0.166667,0.457627,0.491261
0.416667,0.291667,0.53239,0.474627
0.615263,0.311469,0.694915,0.576645
0.305556,0.416667,0.59322,0.583333
0.500097,0.54145,0.600568,0.61816
0.655269,0.458333,0.627119,0.583333
0.585091,0.026482,0.672235,0.41457
0.427143,0.416667,0.525424,0.464218
0.333333,0.204925,0.474917,0.494083
0.333333,0.264138,0.576271,0.50954
0.5,0.422321,0.616022,0.541667
0.416667,0.25,0.514364,0.451587
0.18914,0.096474,0.389831,0.375
0.33388,0.303186,0.493342,0.506043
0.426774,0.416667,0.530539,0.474575
0.388889,0.359258,0.537212,0.5
0.517226,0.375,0.559322,0.5
0.124543,0.208333,0.462741,0.416667
0.388889,0.371178,0.525424,0.5
0.555556,0.521477,0.847458,0.97278
0.416667,0.291667,0.694915,0.75
0.640476,0.416667,0.665673,0.833333
0.647235,0.424328,0.779661,0.708333
0.612784,0.333881,0.82268,0.875
0.935458,0.341912,0.979363,0.839095
0.195936,0.234044,0.569904,0.543977
0.907725,0.294841,0.898305,0.775491
0.47773,0.333446,0.710111,0.708333
0.600296,0.374983,0.664697,1
0.611111,0.5,0.694915,0.791667
0.584384,0.291667,0.686259,0.739916
0.698392,0.471006,0.734951,0.833333
0.396349,0.27636,0.696026,0.7268
0.505403,0.333333,0.616229,1.062795
0.536252,0.570392,0.739303,0.916667
0.619669,0.416667,0.762712,0.708333
1.009722,0.75,0.966102,0.760268
0.94562,0.269712,0.987249,0.916667
0.464401,0.093502,0.672368,0.470065
0.659648,0.5,0.834963,0.916667
0.361111,0.320505,0.624665,0.772841
0.938772,0.349576,0.989653,0.882834
0.555556,0.291667,0.67202,0.698551
0.667182,0.489861,0.832903,0.833333
0.805556,0.504875,0.805852,0.707454
0.553343,0.26114,0.666113,0.697095
0.45919,0.416667,0.638772,0.708333
0.583333,0.333333,0.779661,0.895071
0.805556,0.685874,0.817486,0.625
0.922057,0.320399,0.897979,0.744892
1.00833,0.75,0.915254,0.721237
0.583333,0.333333,0.779661,0.875
0.555556,0.300612,0.694915,0.579006
0.5,0.25,0.650436,0.563222
0.944444,0.428157,0.960807,0.886459
0.501541,0.583333,0.779661,0.958333
0.601195,0.36115,0.762712,0.708333
0.479151,0.416667,0.633923,0.708333
0.679761,0.453012,0.716763,0.833333
0.658655,0.458333,0.779661,0.931192
0.547522,0.458333,0.694915,0.916667
0.416667,0.291667,0.694915,0.75
0.650639,0.5,0.837759,0.916667
0.666667,0.573403,0.795987,1
0.642058,0.504481,0.732358,0.925677
0.555316,0.193419,0.671855,0.668467
0.640896,0.416667,0.668818,0.832726
0.531865,0.583333,0.729637,0.916667
0.460863,0.416667,0.694915,0.708333
0.290644,0.625,0.125045,0.041667
0.18784,0.416667,0.105257,0.041667
0.065913,0.5,0.011948,0.041667
0.083333,0.458333,0.067381,0.041667
0.194444,0.63148,0.067797,0.041667
0.305556,0.791667,0.047446,0.125
0.201719,0.583333,0.058044,0.083333
0.238554,0.583333,0.084746,0.041667
0.027778,0.510786,0.039125,0.041667
0.166667,0.458333,0.084746,0
0.281308,0.708333,0.084746,0.041667
0.138889,0.583333,0.084447,0.041667
0.131108,0.451223,0.084487,0
0,0.416667,0.00587,-0.006535
0.276606,0.967678,0.033898,0.041667
0.391545,0.99629,0.077319,-0.040038
0.305556,0.791667,0.044135,0.125
0.208115,0.625,0.044022,0.083333
0.298073,0.803357,0.118644,0.051759
0.222222,0.75,0.119058,-0.040986
0.305556,0.583333,0.132022,0.041667
0.222222,0.803213,0.226172,0.125
0.083333,0.666667,0,0.041667
0.169036,0.593398,0.086758,0.158433
0.138889,0.583333,0.150528,0.041667
0.186514,0.416667,0.101695,0.041667
0.190142,0.591993,0.078747,0.191224
0.223548,0.577514,0.084746,0.041667
0.238793,0.583333,0.073864,0.041667
0.09845,0.5,0.101695,0.041667
0.138889,0.441203,0.065694,0.010066
0.305556,0.583333,0.154963,0.041723
0.25,0.875,0.077851,0.042546
0.27808,0.939672,0.039562,0.041667
0.166667,0.458333,0.084746,0
0.194444,0.572275,0.003667,0.041667
0.333333,0.625,0.09262,0.041667
0.166667,0.458333,0.084746,0
0.018273,0.416667,0.050847,0.018061
0.22276,0.578521,0.084746,0.041667
0.194444,0.625,0.039705,0.083333
0.006593,0.399407,0.050847,0.083333
0.027778,0.507497,0.048665,0.041667
0.179942,0.574635,0.023552,0.185736
0.222222,0.75,0.181545,0.125
0.184211,0.416667,0.067797,0.01472
0.274127,0.75,0.118195,0.041667
0.090545,0.5,0.097637,0.041667
0.27498,0.708333,0.084746,0.041667
0.212325,0.533135,0.067797,0.041667
0.738247,0.513754,0.686918,0.617221
0.516728,0.537561,0.606784,0.660726
0.628135,0.458333,0.650995,0.583333
0.333333,0.125,0.508475,0.5
0.611111,0.344047,0.610169,0.404487
0.388889,0.333333,0.583279,0.5
0.555556,0.537354,0.596284,0.625
0.158484,0.166667,0.389831,0.375
0.638889,0.450916,0.610169,0.5
0.354643,0.291667,0.502679,0.483399
0.194444,0.232061,0.426014,0.375
0.529143,0.399255,0.600213,0.583333
0.522306,0.202415,0.654596,0.375
0.5,0.333762,0.585619,0.541667
0.361111,0.390482,0.513052,0.5
0.621488,0.431634,0.576271,0.541667
0.285833,0.416667,0.59322,0.583333
0.416667,0.291667,0.454151,0.477805
0.521531,0.246493,0.59322,0.583333
0.344768,0.150727,0.471015,0.416667
0.52916,0.526855,0.644068,0.708333
0.548603,0.384601,0.525389,0.5
0.495575,0.208333,0.550121,0.583333
0.5,0.334422,0.627119,0.458333
0.565977,0.386196,0.539145,0.5
0.638889,0.458356,0.576271,0.541667
0.694444,0.292982,0.563025,0.541667
0.655774,0.48939,0.595695,0.56714
0.557024,0.39148,0.590595,0.583333
0.388889,0.102362,0.48345,0.375
0.34937,0.140162,0.473974,0.416667
0.333333,0.166667,0.457627,0.42314
0.416667,0.291667,0.418878,0.470723
0.472222,0.277969,0.694915,0.545884
0.296213,0.416667,0.59322,0.583333
0.472222,0.571066,0.621765,0.595314
0.666667,0.458333,0.653907,0.583333
0.482231,0.125,0.564824,0.430128
0.361111,0.376073,0.486088,0.5
0.333333,0.219108,0.673493,0.540763
0.348169,0.271362,0.524122,0.546082
0.56814,0.416667,0.577383,0.541667
0.416667,0.267565,0.461855,0.458333
0.153742,0.125,0.389831,0.375
0.34414,0.291667,0.526549,0.513359
0.388889,0.398611,0.542373,0.458333
0.397055,0.375,0.526265,0.5
0.527778,0.391834,0.515106,0.5
0.232148,0.208333,0.425021,0.379806
0.395263,0.324574,0.526134,0.5
0.555556,0.570654,0.70593,1
0.416667,0.291667,0.694915,0.75
0.763315,0.416667,0.664754,0.833333
0.582631,0.386963,0.779661,0.708333
0.611111,0.284508,0.766707,0.875
0.959454,0.278256,0.953646,0.844254
0.375441,0.219161,0.763574,0.516358
0.861547,0.259222,0.859603,0.769065
0.631178,0.349813,0.813559,0.751394
0.743817,0.666667,0.757428,1
0.611111,0.420027,0.694915,0.791667
0.600465,0.291667,0.658218,0.724269
0.685167,0.416667,0.760789,0.833333
0.408539,0.301378,0.689429,0.774915
0.454629,0.333333,0.673742,0.627685
0.528122,0.630357,0.753196,0.916667
0.647653,0.343133,0.789887,0.708333
0.944444,0.75,0.940197,0.829836
0.944444,0.25,0.980722,0.785784
0.472222,0.083333,0.512892,0.583333
0.699609,0.5,0.844676,0.916667
0.434003,0.337638,0.689525,0.766691
0.957204,0.330186,0.966102,0.9222
0.643354,0.291667,0.657469,0.715747
0.675499,0.541667,0.86689,0.872623
0.805556,0.574153,0.806479,0.708333
0.531542,0.307909,0.644068,0.708333
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.872561
0.870141,0.416667,0.854602,0.891148
0.861289,0.238009,0.864407,0.781099
0.957681,0.75,0.993227,0.818216
0.583333,0.333333,0.779661,0.87383
0.554431,0.331795,0.694915,0.526493
0.41127,0.25,0.650756,0.541176
0.90961,0.416667,0.846826,0.899538
0.546101,0.583333,0.756313,0.968906
0.582189,0.387412,0.814701,0.708333
0.482354,0.416667,0.644068,0.708333
0.722222,0.458333,0.756127,0.833333
0.666667,0.514033,0.751498,0.903793
0.722222,0.458333,0.706781,0.916667
0.416667,0.291667,0.694915,0.75
0.705416,0.5,0.830508,0.916667
0.687199,0.521122,0.732021,1
0.773131,0.463485,0.706165,0.916667
0.564316,0.211116,0.720846,0.742428
0.611111,0.417203,0.695362,0.791667
0.527742,0.612949,0.760941,0.916667
0.497544,0.416667,0.671562,0.708333
0.260559,0.625,0.051945,0.041667
0.206048,0.416667,0.123717,0.041667
0.101737,0.5,0.060121,0.041667
0.083333,0.54441,0.044781,0.041667
0.194444,0.715434,0.053384,0.165202
0.305556,0.791667,0.118644,0.125
0.083333,0.583333,0.05184,0.06084
0.171019,0.583333,0.084746,0.041667
0.027778,0.472684,0.076333,0.041667
0.166667,0.458333,0.084746,0
0.303231,0.708333,0.084746,0.041667
0.176196,0.583333,0.078715,0.041667
0.194725,0.516144,0.061144,0
0.005432,0.416667,0.00694,-0.049018
0.329239,0.836924,0.034671,0.041667
0.342706,0.883092,0.081583,0.110739
0.305556,0.791667,0.128466,0.125
0.225119,0.625,0.013786,0.083333
0.348448,0.826862,0.118644,0.083333
0.222222,0.75,0.098714,0.067127
0.261248,0.583333,0.071942,0.041667
0.222222,0.716708,0.050275,0.139039
0.083333,0.683349,0.087944,0.088116
0.211307,0.541667,0.09353,0.085005
0.181329,0.583333,0.21345,0.041667
0.208383,0.416667,0.102728,0.041667
0.194444,0.47378,0.096261,0.125
0.25,0.625,0.027904,0.041667
0.25,0.583333,0.071913,0.041667
0.111111,0.5,0.101695,0.041667
0.138889,0.458333,0.095043,0.038695
0.352809,0.583333,0.084746,0.070851
0.33148,0.83993,0.06927,0.041902
0.344769,0.916667,0.090046,0.134109
0.166667,0.458333,0.084746,0
0.194444,0.533922,0.089314,-0.024669
0.379161,0.620946,0.101546,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.4394,0.096687,0.041667
0.249264,0.583333,0.037542,0.041667
0.241465,0.625,-0.040679,0.083333
0.114612,0.582132,0.057648,0.083333
0.027778,0.5,0.09634,0.041667
0.194444,0.654018,0.035731,0.183584
0.222222,0.75,0.106833,0.125
0.138889,0.390831,0.105595,0.092367
0.222222,0.75,0.093765,0.041667
0.092002,0.5,0.056657,0.041667
0.298317,0.708333,0.084746,0.041667
0.194824,0.511422,0.058698,0.066756
0.697711,0.48969,0.612975,0.627219
0.603101,0.524813,0.59322,0.598321
0.69119,0.458333,0.661017,0.583333
0.333333,0.183318,0.508475,0.5
0.582319,0.410019,0.610169,0.489328
0.388889,0.333333,0.607036,0.5
0.555556,0.530094,0.57207,0.594626
0.216918,0.161891,0.389831,0.375
0.638889,0.462982,0.548598,0.526586
0.395162,0.291667,0.491525,0.505956
0.194444,-0.08074,0.430568,0.375
0.518198,0.416667,0.635966,0.583333
0.472222,0.108194,0.582181,0.73127
0.5,0.396698,0.568173,0.541667
0.361111,0.43219,0.306121,0.5
0.655299,0.464389,0.576271,0.541667
0.327547,0.416667,0.59322,0.583333
0.416667,0.291667,0.483639,0.342989
0.513127,0.142089,0.542925,0.516501
0.352121,0.208333,0.491525,0.416667
0.529666,0.435804,0.644068,0.708333
0.547601,0.333333,0.508475,0.5
0.555556,0.303394,0.721705,0.656852
0.523721,0.394599,0.559873,0.519047
0.481121,0.375,0.559322,0.5
0.638889,0.627365,0.576271,0.541667
0.688676,0.333333,0.656788,0.546119
0.66338,0.474274,0.649929,0.531497
0.481742,0.398965,0.59322,0.547692
0.459326,0.2471,0.454592,0.341717
0.333333,0.166667,0.461553,0.360262
0.333333,0.166667,0.463567,0.375
0.416667,0.295832,0.505175,0.458333
0.559462,0.320007,0.705573,0.659539
0.305556,0.416667,0.59322,0.583333
0.489861,0.546771,0.565323,0.625
0.687599,0.458333,0.646195,0.583333
0.521675,0.123853,0.593558,0.510379
0.41917,0.416667,0.550178,0.444465
0.333333,0.208333,0.508475,0.5
0.362066,0.326672,0.543795,0.534206
0.5,0.41646,0.632724,0.552471
0.416667,0.267975,0.504653,0.458333
0.240867,0.125,0.389831,0.375
0.361717,0.306216,0.54356,0.490147
0.443538,0.416667,0.544841,0.458211
0.388889,0.307788,0.542373,0.5
0.527778,0.418712,0.560734,0.51455
0.222222,0.208333,0.456947,0.416667
0.388889,0.333333,0.551294,0.5
0.555556,0.541667,0.76854,0.931851
0.416667,0.291667,0.694915,0.75
0.777245,0.416667,0.842438,0.833333
0.624873,0.366039,0.76255,0.708333
0.59669,0.346687,0.75591,0.875
0.977944,0.251803,0.969108,0.740189
0.235514,0.208333,0.626241,0.493347
0.833333,0.281764,0.898305,0.812002
0.666667,0.18164,0.686152,0.733156
0.61552,0.4472,0.852984,1
0.611111,0.314385,0.690368,0.791667
0.583333,0.292244,0.68239,0.845183
0.67322,0.466545,0.762712,0.833333
0.374381,0.459841,0.708888,0.769287
0.387849,0.333333,0.59459,0.645889
0.583333,0.512399,0.730538,0.954754
0.58634,0.419019,0.762712,0.708333
0.944444,0.75,0.853899,0.835908
0.944444,0.261656,1,0.820715
0.540279,0.15266,0.489418,0.538579
0.677712,0.5,0.808194,0.916667
0.2882,0.346479,0.661017,0.791667
0.944444,0.308027,0.988304,0.791667
0.555556,0.320403,0.61517,0.708333
0.668289,0.573582,0.769936,0.833333
0.805556,0.524267,0.818882,0.708333
0.543552,0.330102,0.609941,0.708333
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.892152
0.805556,0.483716,0.813559,0.585484
0.858303,0.336755,0.864407,0.799212
0.916074,0.75,0.915254,0.791667
0.583333,0.333333,0.779661,0.896086
0.555627,0.34466,0.690765,0.622234
0.506435,0.257607,0.779661,0.675841
0.832149,0.354678,0.864407,0.716216
0.555556,0.603939,0.764374,0.907772
0.583333,0.452216,0.762712,0.708333
0.472222,0.416667,0.655609,0.708333
0.722222,0.467542,0.75771,0.833333
0.663707,0.458333,0.779661,0.86258
0.622994,0.412577,0.69514,0.916667
0.416667,0.291667,0.694915,0.75
0.676919,0.5,0.795038,0.916667
0.686415,0.49482,0.79661,0.901138
0.587988,0.409669,0.705733,0.916667
0.595102,0.208333,0.677966,0.700263
0.611111,0.416667,0.761217,0.637844
0.527778,0.609548,0.772898,0.905518
0.436563,0.416667,0.699469,0.708333
0.257473,0.625,0.053257,0.041667
0.222758,0.416667,0.156009,0.041667
0.056227,0.5,0.067476,0.041667
0.083333,0.507018,0.066422,0.041667
0.194444,0.666667,0.054807,0.041667
0.305556,0.791667,0.118644,0.125
0.146411,0.583333,0.09234,0.153403
0.175553,0.583333,0.084746,0.041667
0.027778,0.375,0.073747,0.041667
0.166667,0.458333,0.084746,0
0.240089,0.708333,0.084746,0.041667
0.171393,0.583333,0.111258,0.041667
0.138889,0.49994,0.080458,0
0.029088,0.416667,0.043249,0.006629
0.312912,0.979168,0.122482,0.041667
0.306061,0.998026,0.062406,0.099144
0.305556,0.791667,-0.030517,0.125
0.165495,0.625,0.067797,0.083333
0.254432,0.787381,0.118644,0.083333
0.222222,0.75,0.098046,-0.02199
0.305556,0.583333,0.134291,0.041667
0.222222,0.818562,0.170468,0.125
-0.059616,0.702768,0.019355,0.041667
0.222222,0.615795,0.119244,0.167608
0.171967,0.583333,0.163357,0.041667
0.207293,0.416667,0.137848,0.041667
0.194444,0.583333,0.095892,0.125
0.264349,0.625,0.070761,0.041667
0.175752,0.583333,0.098025,0.041667
0.056892,0.5,0.081244,0.041667
0.181074,0.458333,0.058131,-0.013809
0.305556,0.583333,0.159352,0.080409
0.25,0.964179,0.084746,0
0.300213,0.937533,0.011738,0.041667
0.166667,0.458333,0.084746,0
0.194444,0.517281,0.037961,0.041667
0.333333,0.625,0.09773,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.416667,0.042441,-0.0237
0.214018,0.583333,0.084746,0.041667
0.158378,0.625,0.068223,0.083333
0.002891,0.069398,0.050847,0.008515
0.075362,0.5,0.076434,0.041667
0.263281,0.602289,0.113874,0.218637
0.222222,0.832379,0.186964,0.125
0.171832,0.416667,0.067797,0.077595
0.222222,0.715566,0.109758,0.041667
0.083333,0.510963,0.067797,0.041667
0.208906,0.708333,0.084746,0.041667
0.194444,0.541667,0.056866,0.041667
0.74487,0.48576,0.627119,0.599804
0.537658,0.5,0.649443,0.595762
0.741017,0.542901,0.578545,0.563175
0.333333,0.251406,0.508475,0.5
0.772887,0.333333,0.617626,0.515373
0.388889,0.398311,0.625751,0.5
0.545431,0.499876,0.627119,0.582963
0.202748,0.132525,0.389831,0.375
0.638889,0.416646,0.595116,0.55448
0.280651,0.267913,0.507428,0.459755
0.194444,0,0.416765,0.375
0.444444,0.422253,0.542373,0.583333
0.546264,0.169328,0.509483,0.375
0.5,0.533413,0.591123,0.541667
0.361111,0.420271,0.470689,0.5
0.56434,0.370997,0.576271,0.541667
0.218346,0.416667,0.59322,0.583333
0.416667,0.291667,0.467065,0.391623
0.553341,0.083333,0.573101,0.667672
0.311848,0.061915,0.491525,0.416667
0.443634,0.506526,0.644068,0.708333
0.485949,0.313592,0.556909,0.5
0.555556,0.261855,0.686383,0.583333
0.473036,0.333333,0.458179,0.380333
0.55725,0.373431,0.559322,0.48147
0.638889,0.416667,0.602244,0.559138
0.722515,0.333333,0.611008,0.548709
0.666667,0.401891,0.667011,0.724359
0.473313,0.375,0.614265,0.583333
0.388889,0.232503,0.441335,0.385769
0.333333,0.166667,0.438212,0.332437
0.333333,0.166667,0.419725,0.349561
0.416667,0.311875,0.491525,0.458333
0.472222,0.291667,0.681398,0.628088
0.389949,0.416667,0.59322,0.583333
0.499346,0.5261,0.591848,0.621179
0.66874,0.458333,0.60114,0.583333
0.550191,0.157452,0.470542,0.5
0.379774,0.416667,0.502717,0.461098
0.333333,0.16851,0.508475,0.5
0.337853,0.318858,0.540022,0.528919
0.480793,0.394113,0.61514,0.548095
0.416667,0.303204,0.508214,0.458333
0.194444,0.125,0.389831,0.375
0.336583,0.296294,0.536161,0.519042
0.381059,0.416667,0.512622,0.458333
0.388889,0.375,0.522977,0.5
0.543252,0.373022,0.559322,0.499412
0.183351,0.355603,0.323894,0.356907
0.388889,0.332769,0.522471,0.5
0.555556,0.493927,0.800762,0.914976
0.416667,0.291667,0.694915,0.75
0.731517,0.416667,0.834357,0.833333
0.584127,0.388735,0.766961,0.708333
0.583865,0.243379,0.875984,0.875
0.948324,0.385989,0.955924,0.833333
0.252119,0.341001,0.59322,0.400267
0.887135,0.31459,0.898265,0.738185
0.528669,0.378008,0.636592,0.726683
0.805556,0.592643,0.797886,1
0.611111,0.34076,0.717404,0.791667
0.594272,0.31516,0.728814,0.75
0.714049,0.472272,0.733066,0.833333
0.475055,0.208333,0.694591,0.741237
