@relation da

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric

@data
0.416667,0.25,0.508475,0.458333
0.194444,0.125,0.389831,0.375
0.361111,0.291667,0.542373,0.5
0.388889,0.416667,0.542373,0.458333
0.388889,0.375,0.542373,0.5
0.527778,0.375,0.559322,0.5
0.222222,0.208333,0.338983,0.416667
0.388889,0.333333,0.525424,0.5
0.555556,0.541667,0.847458,1
0.416667,0.291667,0.694915,0.75
0.777778,0.416667,0.830508,0.833333
0.555556,0.375,0.779661,0.708333
0.611111,0.416667,0.813559,0.875
0.916667,0.416667,0.949153,0.833333
0.166667,0.208333,0.59322,0.666667
0.833333,0.375,0.898305,0.708333
0.666667,0.208333,0.813559,0.708333
0.805556,0.666667,0.864407,1
0.611111,0.5,0.694915,0.791667
0.583333,0.291667,0.728814,0.75
0.694444,0.416667,0.762712,0.833333
0.388889,0.208333,0.677966,0.791667
0.416667,0.333333,0.694915,0.958333
0.583333,0.5,0.728814,0.916667
0.611111,0.416667,0.762712,0.708333
0.944444,0.75,0.966102,0.875
0.944444,0.25,1,0.916667
0.472222,0.083333,0.677966,0.583333
0.722222,0.5,0.79661,0.916667
0.361111,0.333333,0.661017,0.791667
0.944444,0.333333,0.966102,0.791667
0.555556,0.291667,0.661017,0.708333
0.666667,0.541667,0.79661,0.833333
0.805556,0.5,0.847458,0.708333
0.527778,0.333333,0.644068,0.708333
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.833333
0.805556,0.416667,0.813559,0.625
0.861111,0.333333,0.864407,0.75
1,0.75,0.915254,0.791667
0.583333,0.333333,0.779661,0.875
0.555556,0.333333,0.694915,0.583333
0.5,0.25,0.779661,0.541667
0.944444,0.416667,0.864407,0.916667
0.555556,0.583333,0.779661,0.958333
0.583333,0.458333,0.762712,0.708333
0.472222,0.416667,0.644068,0.708333
0.722222,0.458333,0.745763,0.833333
0.666667,0.458333,0.779661,0.958333
0.722222,0.458333,0.694915,0.916667
0.416667,0.291667,0.694915,0.75
0.694444,0.5,0.830508,0.916667
0.666667,0.541667,0.79661,1
0.666667,0.416667,0.711864,0.916667
0.555556,0.208333,0.677966,0.75
0.611111,0.416667,0.711864,0.791667
0.527778,0.583333,0.745763,0.916667
0.444444,0.416667,0.694915,0.708333
0.222222,0.625,0.086197,0.041667
0.195072,0.416667,0.100788,0.041667
0.111111,0.5,0.050847,0.041667
0.083333,0.498818,0.084746,0.041667
0.218822,0.666667,0.067797,0.041667
0.305556,0.791667,0.050584,0.125
0.131949,0.583333,0.067797,0.083333
0.225903,0.583333,0.084746,0.041667
0.027778,0.414258,0.067797,0.041667
0.166667,0.458333,0.084746,0
0.276598,0.708333,0.084746,0.041667
0.138889,0.583333,0.101695,0.041667
0.168783,0.416667,0.080615,0
0.0287,0.416667,0.045273,0.04179
0.416667,0.833333,0.033898,0.041667
0.328503,1,0.066108,0.044744
0.305556,0.791667,0.050847,0.125
0.194365,0.625,0.049716,0.083333
0.307934,0.798059,0.118644,0.123557
0.222222,0.75,0.084746,0.041876
0.305556,0.583333,0.063039,0.041667
0.222222,0.750424,0.084746,0.125
0.083333,0.666667,0.07443,0.041667
0.188535,0.541667,0.118644,0.166667
0.138889,0.583333,0.152542,0.041667
0.194444,0.416667,0.101695,0.041667
0.188077,0.542748,0.117061,0.125
0.25,0.625,0.084746,0.041667
0.228031,0.583333,0.085989,0.041667
0.087378,0.498859,0.083353,0.041667
0.138889,0.458333,0.081749,0.004507
0.305556,0.583333,0.060966,0.125
0.25,0.911646,0.084746,0
0.333333,0.916667,0.066173,0.045331
0.166667,0.458333,0.084746,0
0.194444,0.5,0.061269,0.041667
0.333333,0.625,0.064344,0.041667
0.166667,0.458333,0.084746,0
0.028653,0.416667,0.046045,0.041786
0.222222,0.583333,0.084746,0.041667
0.194367,0.625,0.050847,0.083333
0.029223,0.388774,0.050847,0.045366
0.027778,0.5,0.065586,0.041667
0.194444,0.531971,0.117528,0.208333
0.222222,0.750432,0.152542,0.125
0.202208,0.416667,0.10404,0.083333
0.222222,0.75,0.101695,0.041845
0.083333,0.498981,0.067797,0.041667
0.277778,0.708333,0.084746,0.041667
0.194444,0.541667,0.067797,0.041667
0.724809,0.5,0.660105,0.58359
0.556811,0.542453,0.623447,0.583333
0.724695,0.494752,0.661017,0.583577
0.333333,0.125,0.508475,0.5
0.637,0.377846,0.610169,0.583333
0.388889,0.377866,0.545436,0.5
0.556727,0.541667,0.623418,0.625
0.166667,0.166667,0.389831,0.375
0.638889,0.375,0.610169,0.538073
0.311993,0.291667,0.491525,0.495513
0.194444,0.128247,0.423729,0.375
0.444444,0.380806,0.542373,0.583333
0.542964,0.083333,0.508475,0.375
0.5,0.375,0.627119,0.541667
0.361111,0.408731,0.440678,0.5
0.641326,0.411066,0.576271,0.541667
0.30401,0.416667,0.59322,0.583333
0.416667,0.291667,0.525424,0.375
0.555508,0.120062,0.59322,0.52045
0.33384,0.157066,0.491525,0.416667
0.470761,0.5,0.644068,0.708333
0.5248,0.374332,0.569501,0.5
0.555556,0.208333,0.661017,0.583333
0.5,0.377252,0.575617,0.502461
0.524106,0.375,0.559322,0.5
0.641221,0.410833,0.576271,0.541667
0.694444,0.333333,0.602575,0.541667
0.666667,0.416667,0.677966,0.666667
0.472222,0.375,0.54187,0.583333
0.388889,0.25,0.459154,0.375
0.333333,0.166667,0.488919,0.416667
0.333333,0.166667,0.457627,0.419469
0.416667,0.252961,0.491525,0.458333
0.472222,0.332799,0.694915,0.581539
0.305556,0.416667,0.59322,0.583333
0.472222,0.542933,0.59322,0.625
0.724839,0.458333,0.627119,0.583333
0.555512,0.120395,0.576271,0.519647
0.361111,0.416667,0.525424,0.5
0.333333,0.110714,0.508475,0.5
0.333333,0.296652,0.576271,0.458333
0.5,0.381724,0.610169,0.541667
0.416667,0.25,0.49321,0.458333
0.194444,0.12779,0.389831,0.375
0.361111,0.332872,0.527341,0.5
0.358784,0.416667,0.542373,0.497174
0.388889,0.375,0.545886,0.5
0.524764,0.375,0.559322,0.5
0.167462,0.208333,0.391485,0.416667
0.388889,0.333333,0.525424,0.5
0.555556,0.580332,0.847458,0.95796
0.416667,0.291667,0.694915,0.75
0.694863,0.416667,0.755028,0.833333
0.608098,0.375,0.779661,0.708333
0.58509,0.416667,0.780056,0.875
0.945395,0.32251,0.965103,0.79126
0.166667,0.208333,0.59322,0.666667
0.833333,0.326232,0.898305,0.746324
0.596801,0.300508,0.813559,0.708333
0.805556,0.569321,0.808437,1
0.611111,0.5,0.694915,0.791667
0.553329,0.291667,0.663832,0.709958
0.69488,0.416667,0.754417,0.833333
0.388889,0.290905,0.696686,0.737362
0.357835,0.333333,0.694915,0.771711
0.583333,0.5,0.745994,0.916667
0.611111,0.416667,0.762712,0.708333
0.999802,0.75,0.966102,0.78967
0.944444,0.325292,0.963349,0.916667
0.472222,0.11865,0.591488,0.583333
0.693074,0.5,0.79661,0.916667
0.361111,0.333333,0.697023,0.791667
0.945557,0.322671,0.965167,0.791232
0.555556,0.291667,0.661017,0.708333
0.693011,0.541667,0.79661,0.833333
0.805556,0.422637,0.847458,0.620627
0.527778,0.293129,0.663515,0.710141
0.471811,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.876359
0.805556,0.416667,0.813559,0.625
0.834788,0.324955,0.864407,0.75
1,0.75,0.915254,0.789974
0.583333,0.333333,0.779661,0.875
0.555556,0.333333,0.694915,0.583333
0.5,0.25,0.779661,0.541667
0.944444,0.337876,0.864407,0.916667
0.530328,0.583333,0.779661,0.958333
0.583333,0.458333,0.762712,0.708333
0.471784,0.416667,0.644068,0.708333
0.699364,0.458333,0.745763,0.833333
0.691204,0.458333,0.779661,0.913939
0.722222,0.458333,0.694915,0.916667
0.416667,0.291667,0.694915,0.75
0.693185,0.5,0.800207,0.916667
0.666667,0.50591,0.79661,1
0.708631,0.456806,0.694899,0.916667
0.555556,0.289162,0.664258,0.75
0.611111,0.50195,0.69597,0.791667
0.527778,0.583333,0.745763,0.916667
0.444444,0.416667,0.694915,0.708333
0.222222,0.625,0.067797,0.041667
0.198509,0.416667,0.10435,0.041667
0.081566,0.5,0.067975,0.041667
0.08147,0.458333,0.066923,0.041667
0.194444,0.629375,0.067797,0.041667
0.305556,0.791667,0.050684,0.125
0.138562,0.583333,0.102222,0.083333
0.225937,0.583333,0.084746,0.041667
0.027778,0.418336,0.067797,0.041667
0.166667,0.458333,0.084746,0
0.305556,0.708333,0.084746,0.041667
0.138889,0.583333,0.101695,0.092745
0.138889,0.455452,0.087117,0
0,0.416667,0.016949,0.042688
0.416667,0.833333,0.033898,0.041667
0.388889,1,0.084746,0.125
0.305556,0.791667,0.050676,0.125
0.19147,0.625,0.048578,0.083333
0.388889,0.706904,0.118644,0.083333
0.222222,0.75,0.101669,0.042293
0.305556,0.583333,0.06105,0.041667
0.222222,0.747164,0.156692,0.125
0.083333,0.666667,0,0.083807
0.222222,0.587699,0.103314,0.127341
0.138889,0.583333,0.094867,0.08392
0.194444,0.416667,0.101695,0.041667
0.194444,0.583333,0.103157,0.127412
0.223589,0.625,0.067114,0.041667
0.225721,0.583333,0.067797,0.041667
0.078451,0.5,0.101695,0.041667
0.138889,0.455918,0.088611,0.041667
0.205692,0.588175,0.103054,0.127447
0.25,0.875,0.069961,0.046192
0.249072,0.866116,0.069763,0.041667
0.166667,0.458333,0.084746,0
0.194444,0.537995,0.070517,0.041667
0.333333,0.577797,0.06204,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.418312,0.050847,0.041667
0.226301,0.583333,0.084746,0.041667
0.194444,0.625,0.050847,0.083333
0.025443,0.418925,0.050847,0.083333
0.027778,0.5,0.050847,0.041667
0.194444,0.590045,0.101695,0.208333
0.222222,0.75,0.156918,0.125
0.138889,0.448162,0.067797,0.083333
0.222222,0.75,0.101695,0.042225
0.083333,0.5,0.067797,0.041667
0.305569,0.708333,0.084746,0.041667
0.194444,0.538173,0.067797,0.041667
0.72387,0.458421,0.627119,0.541667
0.555628,0.539379,0.627685,0.583333
0.724036,0.458415,0.626713,0.583333
0.333333,0.125,0.508475,0.5
0.611111,0.378061,0.610169,0.484235
0.388889,0.333333,0.59322,0.5
0.555556,0.541667,0.627119,0.625
0.189808,0.166667,0.389831,0.375
0.638889,0.377893,0.610169,0.5
0.329692,0.291667,0.491525,0.541667
0.194444,0.121557,0.423729,0.375
0.466226,0.416667,0.542373,0.583333
0.551471,0.083333,0.508475,0.375
0.5,0.411326,0.611034,0.541667
0.361111,0.416465,0.506679,0.5
0.637132,0.41874,0.576271,0.541667
0.301731,0.416667,0.59322,0.583333
0.416667,0.291667,0.494284,0.375
0.553077,0.083333,0.59322,0.583333
0.326748,0.164475,0.491525,0.416667
0.471331,0.5,0.644068,0.708333
0.526094,0.374798,0.570369,0.5
0.466833,0.208333,0.694692,0.633223
0.522958,0.333333,0.627119,0.458333
0.524873,0.375,0.559322,0.5
0.638889,0.418589,0.576271,0.541667
0.694444,0.333333,0.609859,0.541667
0.666667,0.416667,0.620824,0.572282
0.501602,0.416158,0.612396,0.583333
0.388889,0.295055,0.423729,0.375
0.333333,0.164454,0.474576,0.416667
0.333333,0.166667,0.457627,0.375
0.416667,0.253573,0.507299,0.458333
0.472222,0.215276,0.694708,0.625
0.305556,0.416667,0.59322,0.583333
0.472222,0.538768,0.6246,0.625
0.666667,0.458333,0.62133,0.572226
0.555556,0.125,0.576271,0.57903
0.361111,0.416439,0.509143,0.5
0.333333,0.13185,0.508475,0.5
0.333333,0.290242,0.576271,0.49834
0.5,0.416667,0.610169,0.541667
0.416667,0.253879,0.507425,0.458333
0.194444,0.125,0.389831,0.375
0.339025,0.291667,0.578244,0.5
0.361493,0.41644,0.542373,0.458333
0.388889,0.375,0.524747,0.5
0.527778,0.375,0.559322,0.5
0.193553,0.208333,0.338983,0.416667
0.388889,0.36671,0.525424,0.5
0.555556,0.583162,0.780979,1
0.416667,0.291667,0.694915,0.75
0.683373,0.416667,0.830508,0.833333
0.607631,0.418163,0.779661,0.708333
0.611111,0.416667,0.832159,0.875
0.943458,0.416667,0.949153,0.789189
0.346441,0.304384,0.480313,0.544587
0.833333,0.375,0.860255,0.708333
0.607632,0.295097,0.813559,0.748406
0.663748,0.666667,0.796221,1
0.611111,0.431885,0.694915,0.791667
0.557638,0.291667,0.728814,0.705553
0.719587,0.416667,0.762712,0.833333
0.414548,0.208333,0.693838,0.791667
0.416667,0.333333,0.694915,0.795153
0.528373,0.59618,0.746611,0.916667
0.607689,0.418224,0.779766,0.708333
0.944444,0.75,0.966102,0.785428
0.944444,0.25,0.961618,0.744397
0.472222,0.083333,0.599299,0.583333
0.696515,0.5,0.82985,0.916667
0.361111,0.333333,0.690253,0.794884
0.943533,0.430652,0.966102,0.791667
0.528895,0.330572,0.645476,0.708333
0.666667,0.541667,0.831035,0.914999
0.805556,0.5,0.811344,0.708333
0.52879,0.333333,0.644068,0.708333
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.833333
0.805556,0.416667,0.813559,0.697261
0.861111,0.374763,0.864407,0.75
0.939451,0.75,0.915254,0.791667
0.583333,0.333333,0.779661,0.875
0.557868,0.284038,0.730803,0.583333
0.558574,0.25,0.727841,0.582406
0.944444,0.416667,0.864407,0.916667
0.555556,0.583143,0.779661,0.997707
0.602335,0.458333,0.762712,0.708333
0.497941,0.416667,0.644068,0.708333
0.722222,0.458333,0.766065,0.833333
0.666667,0.458333,0.828139,0.958333
0.722222,0.458333,0.711038,0.916667
0.416667,0.291667,0.694915,0.75
0.69604,0.5,0.830508,0.916667
0.666667,0.541667,0.831523,1
0.72149,0.416667,0.711864,0.916667
0.557869,0.296678,0.73799,0.708774
0.611111,0.416667,0.711864,0.791667
0.528497,0.583333,0.745763,0.916667
0.507189,0.416667,0.694915,0.708333
0.222222,0.625,0.08539,0.041667
0.166667,0.416667,0.067797,0.041667
0.081972,0.5,0.066529,0.041667
0.083333,0.458333,0.084746,0.041667
0.224027,0.627761,0.067797,0.041667
0.305556,0.791667,0.118644,0.125
0.083333,0.583333,0.100527,0.046108
0.21845,0.583333,0.084746,0.041667
0.027778,0.41729,0.067797,0.041667
0.166667,0.458333,0.084746,0
0.280654,0.708333,0.084746,0.041667
0.138889,0.583333,0.101695,0.041667
0.167945,0.416667,0.067797,0
0.029419,0.416667,0.016949,0.047268
0.345864,0.908429,0.069252,0.041667
0.388889,0.924303,0.067284,0.030002
0.305556,0.791667,0.050847,0.125
0.222222,0.625,0.050244,0.083333
0.388889,0.75,0.118644,0.083333
0.222222,0.75,0.099335,0.038315
0.249095,0.583333,0.061211,0.041667
0.222222,0.740932,0.152209,0.125
0.083333,0.584739,0,0.045929
0.196704,0.541667,0.118644,0.128454
0.138889,0.583333,0.152542,0.041667
0.194444,0.416667,0.064313,0.041667
0.194444,0.546268,0.120676,0.125
0.25,0.625,0.085249,0.041667
0.25,0.583333,0.067797,0.041667
0.111111,0.5,0.101695,0.041667
0.138889,0.458333,0.101695,0.000732
0.305556,0.583333,0.084746,0.046759
0.25,0.91751,0.069558,0.042006
0.346478,0.916667,0.067797,0.041667
0.166667,0.458333,0.084746,0
0.194444,0.538955,0.07174,0.041667
0.30749,0.625,0.050847,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.417328,0.06698,0.041667
0.218571,0.583333,0.084746,0.041667
0.222781,0.625,0.050312,0.083333
0.027188,0.125,0.011426,0.083333
0.027778,0.5,0.067053,0.041667
0.194444,0.625,0.101695,0.208333
0.222222,0.75,0.152185,0.125
0.138889,0.416667,0.067797,0.041637
0.222222,0.75,0.101695,0.041667
0.083333,0.5,0.066521,0.041667
0.280884,0.708333,0.084746,0.041667
0.194444,0.541667,0.072106,0.041667
0.75,0.5,0.660201,0.584793
0.555494,0.5,0.59322,0.617326
0.750242,0.458333,0.661017,0.583333
0.333333,0.20838,0.508475,0.5
0.640594,0.37641,0.610169,0.491286
0.388889,0.333333,0.53289,0.5
0.555556,0.541667,0.591213,0.625
0.166667,0.130638,0.389831,0.375
0.638889,0.375,0.610169,0.5
0.25,0.291667,0.491525,0.503224
0.194444,0,0.423729,0.375
0.444444,0.416667,0.590199,0.583333
0.472222,0.083333,0.578838,0.499669
0.5,0.419551,0.60563,0.541667
0.361111,0.410544,0.527228,0.5
0.666667,0.41903,0.576271,0.541667
0.302229,0.416667,0.59322,0.583333
0.416667,0.291667,0.4873,0.457776
0.527778,0.128271,0.573633,0.50216
0.361111,0.208333,0.491525,0.416667
0.471207,0.420218,0.644068,0.708333
0.53051,0.333333,0.508475,0.5
0.555556,0.292924,0.661017,0.583333
0.5,0.373998,0.627119,0.458333
0.518778,0.375,0.559322,0.5
0.638889,0.416667,0.576271,0.541667
0.629665,0.333333,0.608376,0.510811
0.666667,0.464491,0.626137,0.587471
0.472222,0.418906,0.59322,0.583333
0.359387,0.25,0.423729,0.418143
0.333333,0.166667,0.474576,0.373468
0.333333,0.166667,0.473081,0.375
0.416667,0.291667,0.491525,0.457697
0.564333,0.291667,0.694915,0.625
0.305556,0.416667,0.59322,0.583333
0.552185,0.538999,0.59322,0.625
0.666667,0.464829,0.626288,0.587347
0.555556,0.125,0.572976,0.501721
0.361111,0.416667,0.525424,0.5
0.333333,0.208333,0.508475,0.5
0.333333,0.25,0.541939,0.490464
0.5,0.420082,0.606176,0.541667
0.416667,0.25,0.508475,0.457717
0.194444,0.125,0.389831,0.375
0.387156,0.332756,0.533657,0.5
0.388889,0.4115,0.542373,0.497844
0.388889,0.415557,0.542373,0.5
0.527778,0.375,0.559322,0.5
0.222222,0.208333,0.38799,0.416667
0.388889,0.333333,0.525424,0.5
0.555556,0.541667,0.781739,1
0.416667,0.291667,0.694915,0.75
0.704459,0.416667,0.766379,0.833333
0.620306,0.375,0.779661,0.708333
0.583264,0.416667,0.778294,0.875
0.949584,0.416667,0.949153,0.833333
0.246006,0.208333,0.466328,0.666667
0.833333,0.334227,0.898305,0.74505
0.666667,0.294771,0.706883,0.708333
0.676576,0.549051,0.798662,1
0.611111,0.423571,0.694915,0.791667
0.583333,0.291667,0.65944,0.702566
0.694444,0.416667,0.762712,0.833333
0.411202,0.208333,0.677966,0.750825
0.364869,0.333333,0.694915,0.958333
0.583333,0.5,0.746333,0.916667
0.611111,0.375957,0.762712,0.708333
0.944444,0.75,0.914486,0.792839
0.944444,0.339704,1,0.789841
0.472222,0.083333,0.578919,0.583333
0.695714,0.5,0.825613,0.916667
0.361111,0.30014,0.661017,0.791667
0.944444,0.339538,0.966102,0.791667
0.555556,0.291667,0.659565,0.702121
0.69499,0.541667,0.79661,0.909224
0.805556,0.5,0.809715,0.708333
0.556618,0.333333,0.644068,0.701714
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.875435
0.805556,0.501205,0.813559,0.721131
0.830362,0.333333,0.864407,0.74481
0.944224,0.75,0.915254,0.791667
0.583333,0.333333,0.779661,0.87542
0.555556,0.333333,0.662756,0.583333
0.5,0.290856,0.779661,0.624469
0.944444,0.416667,0.864407,0.916667
0.555556,0.583333,0.782033,0.997491
0.583333,0.458333,0.762712,0.708333
0.472222,0.416667,0.644068,0.708333
0.722222,0.458333,0.767025,0.833333
0.666667,0.458333,0.779661,0.958333
0.722222,0.415338,0.711616,0.916667
0.416667,0.291667,0.694915,0.75
0.695659,0.5,0.825712,0.916667
0.666667,0.541667,0.79661,1
0.716294,0.416667,0.711654,0.916667
0.555556,0.208333,0.677966,0.75
0.611111,0.416667,0.696763,0.791667
0.527778,0.583333,0.745763,1.001213
0.444444,0.4201,0.694915,0.708333
0.222222,0.625,0.086654,0.041667
0.189284,0.416667,0.067797,0.041667
0.111111,0.5,0.050847,0.041667
0.083333,0.493895,0.084746,0.041667
0.194444,0.666667,0.067797,0.041667
0.305556,0.791667,0.118644,0.125
0.155363,0.583333,0.098387,0.083333
0.22217,0.583333,0.084746,0.041667
0.027778,0.375,0.05071,0.041667
0.166667,0.458333,0.084746,0
0.278427,0.708333,0.084746,0.041667
0.138889,0.583333,0.098432,0.080948
0.138889,0.457183,0.089291,0
0.03104,0.416667,0.016949,0
0.3266,0.833333,0.033898,0.041667
0.388889,0.919731,0.084746,0.125
0.305556,0.791667,0.105173,0.125
0.194903,0.625,0.067797,0.083333
0.388889,0.788569,0.118644,0.083333
0.222222,0.75,0.102742,0.083333
0.305556,0.583333,0.118644,0.041667
0.222222,0.708333,0.084746,0.082227
0.193184,0.666667,0.078402,0.041667
0.222222,0.541667,0.118644,0.120762
0.138889,0.583333,0.097063,0.041667
0.188935,0.416667,0.101695,0.041667
0.194444,0.583333,0.118264,0.125
0.219886,0.625,0.084746,0.041667
0.226703,0.583333,0.084593,0.041667
0.111111,0.5,0.101695,0.041667
0.138889,0.457,0.090146,0.041667
0.305556,0.583333,0.11278,0.023332
0.25,0.918613,0.084746,0
0.241315,0.918401,0.084712,-0.002556
0.166667,0.458333,0.084746,0
0.194444,0.5,0.033898,0.041667
0.333333,0.625,0.103318,0.02573
0.166667,0.458333,0.084746,0
0.027778,0.381856,0.050714,0.041667
0.222174,0.583333,0.084746,0.041667
0.194989,0.625,0.066586,0.083333
0.029942,0.400884,0.050847,0.045927
0.083431,0.5,0.069936,0.041667
0.194444,0.625,0.118059,0.122214
0.222222,0.75,0.104633,0.087168
0.138889,0.416667,0.067797,0.083333
0.222222,0.75,0.101695,0.085649
0.083432,0.5,0.067797,0.041667
0.278377,0.708333,0.084746,0.041667
0.219531,0.541667,0.085418,0.041667
0.723851,0.5,0.627119,0.541667
0.556996,0.5,0.59322,0.627957
0.657943,0.458333,0.625995,0.583333
0.333333,0.125,0.508475,0.5
0.611111,0.333333,0.610169,0.583333
0.388889,0.333333,0.59322,0.5
0.556907,0.497224,0.627119,0.627358
0.194089,0.166667,0.389831,0.375
0.638889,0.412531,0.575745,0.547321
0.25,0.291667,0.491525,0.497561
0.194444,0,0.423729,0.375
0.444444,0.416667,0.542373,0.583333
0.472222,0.126275,0.585453,0.375
0.5,0.414702,0.627119,0.541667
0.361111,0.415391,0.440678,0.5
0.666667,0.416287,0.576271,0.541667
0.361111,0.416667,0.59322,0.583333
0.416667,0.291667,0.491919,0.456285
0.555625,0.083333,0.575434,0.583333
0.330845,0.161573,0.491525,0.416667
0.444444,0.5,0.644068,0.708333
0.5,0.333333,0.562742,0.5
0.555556,0.288933,0.661017,0.583333
0.5,0.333333,0.576486,0.506159
0.519626,0.375,0.559322,0.5
0.638889,0.416667,0.575793,0.541667
0.613957,0.333333,0.6108,0.541667
0.666667,0.416667,0.631853,0.666667
0.500482,0.375,0.612671,0.583333
0.388889,0.25,0.456318,0.375
0.333333,0.16186,0.474576,0.416667
0.333333,0.166667,0.473174,0.424185
0.416667,0.291667,0.491525,0.458333
0.472222,0.291667,0.694915,0.581956
0.364631,0.416667,0.59322,0.583333
0.472222,0.506794,0.59322,0.628152
0.666667,0.458333,0.62604,0.583333
0.555556,0.080649,0.575489,0.5
0.38694,0.416667,0.542085,0.467014
0.333333,0.208333,0.508475,0.5
0.333333,0.282401,0.576271,0.496645
0.5,0.416667,0.625127,0.541667
0.416667,0.288417,0.490874,0.458333
0.194444,0.125,0.389831,0.375
0.361111,0.28392,0.542373,0.496791
0.386939,0.416667,0.542093,0.458333
0.388889,0.375,0.542373,0.5
0.527778,0.375,0.559322,0.5
0.222222,0.166665,0.392657,0.376281
0.388889,0.376708,0.542268,0.5
0.555556,0.573355,0.785048,1
0.416667,0.291667,0.694915,0.75
0.777778,0.416667,0.830508,0.833333
0.555556,0.375,0.779661,0.708333
0.611111,0.346109,0.813559,0.875
0.916667,0.416667,0.949153,0.833333
0.250266,0.300165,0.493409,0.666667
0.833333,0.336382,0.898305,0.708333
0.606683,0.282302,0.813559,0.750498
0.805556,0.666667,0.864407,1
0.611111,0.429427,0.707316,0.791667
0.555129,0.291667,0.728814,0.75
0.717862,0.454709,0.748288,0.833333
0.412061,0.208333,0.693692,0.746664
0.360668,0.333333,0.694915,0.958333
0.583333,0.581774,0.728814,0.916667
0.611111,0.466717,0.762712,0.708333
0.986033,0.75,0.910021,0.800653
0.944444,0.324521,0.960997,0.773244
0.55523,0.083333,0.677966,0.583333
