@relation da

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric

@data
6,2.9,4.5,1.5
5.7,2.6,3.5,1
5.5,2.4,3.8,1.1
5.5,2.4,3.7,1
5.8,2.7,3.9,1.2
6,2.7,5.1,1.6
5.4,3,4.5,1.5
6,3.4,4.5,1.6
6.7,3.1,4.7,1.5
6.3,2.3,4.4,1.3
5.6,3,4.1,1.3
5.5,2.5,4,1.3
5.5,2.6,4.4,1.2
6.1,3,4.6,1.4
5.8,2.6,4,1.2
5,2.3,3.3,1
5.6,2.7,4.2,1.3
5.7,3,4.2,1.2
5.7,2.9,4.2,1.3
6.2,2.9,4.3,1.3
5.1,2.5,3,1.1
5.7,2.8,4.1,1.3
6.3,3.3,6,2.5
5.8,2.7,5.1,1.9
7.1,3,5.9,2.1
6.3,2.9,5.6,1.8
6.5,3,5.8,2.2
7.6,3,6.6,2.1
4.9,2.5,4.5,1.7
7.3,2.9,6.3,1.8
6.7,2.5,5.8,1.8
7.2,3.6,6.1,2.5
6.5,3.2,5.1,2
6.4,2.7,5.3,1.9
6.8,3,5.5,2.1
5.7,2.5,5,2
5.8,2.8,5.1,2.4
6.4,3.2,5.3,2.3
6.5,3,5.5,1.8
7.7,3.8,6.7,2.2
7.7,2.6,6.9,2.3
6,2.2,5,1.5
6.9,3.2,5.7,2.3
5.6,2.8,4.9,2
7.7,2.8,6.7,2
6.3,2.7,4.9,1.8
6.7,3.3,5.7,2.1
7.2,3.2,6,1.8
6.2,2.8,4.8,1.8
6.1,3,4.9,1.8
6.4,2.8,5.6,2.1
7.2,3,5.8,1.6
7.4,2.8,6.1,1.9
7.9,3.8,6.4,2
6.4,2.8,5.6,2.2
6.3,2.8,5.1,1.5
6.1,2.6,5.6,1.4
7.7,3,6.1,2.3
6.3,3.4,5.6,2.4
6.4,3.1,5.5,1.8
6,3,4.8,1.8
6.9,3.1,5.4,2.1
6.7,3.1,5.6,2.4
6.9,3.1,5.1,2.3
5.8,2.7,5.1,1.9
6.8,3.2,5.9,2.3
6.7,3.3,5.7,2.5
6.7,3,5.2,2.3
6.3,2.5,5,1.9
6.5,3,5.2,2
6.2,3.4,5.4,2.3
5.9,3,5.1,1.8
5.210789,3.5,1.501604,0.2
5.008827,3,1.604155,0.2
4.7,3.2,1.3,0.2
4.6,3.187508,1.5,0.2
5,3.506964,1.294219,0.291072
5.4,3.9,1.307146,0.4
4.75126,3.4,1.606643,0.201463
5.083555,3.4,1.5,0.2
4.4,2.991306,1.290038,0.2
4.9,3.1,1.5,0.1
5.299714,3.7,1.5,0.2
4.8,3.4,1.6,0.2
4.902854,3.115341,1.496537,0.1
4.400502,2.992418,1.272255,0.201017
5.8,4.194437,1.2,0.2
5.457454,4.4,1.399482,0.184489
5.4,3.9,1.3,0.4
5.008833,3.5,1.307333,0.3
5.443678,3.903468,1.274858,0.382318
5.1,3.8,1.610818,0.192277
5.192725,3.487951,1.509264,0.2
5.1,3.816299,1.822971,0.4
4.6,3.6,1.276922,0.2
4.992327,3.400349,1.7,0.5
4.8,3.4,1.9,0.2
5,3,1.60473,0.2
4.992936,3.40037,1.702591,0.4
5.21203,3.5,1.501463,0.2
5.108878,3.4,1.486955,0.2
4.588365,3.186685,1.494293,0.2
4.8,3.1,1.513975,0.106919
5.485284,3.510624,1.274002,0.207679
5.527941,4.197311,1.5,0.1
5.528113,4.2,1.504521,0.101887
4.9,3.1,1.5,0.1
5,3.307335,1.43574,0.2
5.486289,3.511355,1.275568,0.207161
4.9,3.1,1.5,0.1
4.4,2.991532,1.291426,0.2
5.110071,3.4,1.484471,0.2
5.007645,3.5,1.307129,0.3
4.394318,2.972901,1.3,0.215571
4.4,3.2,1.38815,0.2
5,3.402167,1.676958,0.494741
5.1,3.814552,1.9,0.4
5.040037,3,1.626464,0.205905
5.1,3.8,1.608742,0.192485
4.6,3.18971,1.4,0.2
5.299701,3.7,1.5,0.2
5,3.305692,1.435387,0.2
6.904504,3.099103,4.86924,1.484292
6.306726,3.307106,4.683269,1.598717
6.90431,3.099024,4.9,1.484742
5.5,2.3,4,1.3
6.607491,2.90674,4.6,1.292146
5.7,2.902269,4.230767,1.3
6.307531,3.3,4.685969,1.6
4.9,2.293365,3.3,1
6.6,2.9,4.6,1.290606
5.547748,2.7,3.985931,1.309475
5,2.333935,3.5,1
5.991624,2.903416,4.2,1.5
6.279655,2.286898,4.458655,1.291969
6.1,3.004651,4.7,1.4
5.6,2.987753,3.6,1.3
6.592796,2.999105,4.4,1.4
5.377332,3,4.5,1.5
5.8,2.7,4.1,1.206844
6.269309,2.28178,4.458252,1.256514
5.491177,2.416161,3.9,1.1
6.022124,3.034889,4.8,1.8
6.204731,2.904152,4.311696,1.3
6.3,2.684097,4.9,1.583726
6.1,2.9032,4.352272,1.26967
6.193217,2.90474,4.310295,1.3
6.59318,2.999102,4.4,1.4
6.8,2.8,4.607675,1.4
6.7,3,5,1.49231
6,2.9,4.193867,1.5
5.7,2.390136,3.718815,1
5.5,2.4,3.906219,1.1
5.491309,2.4,3.7,1.106337
5.8,2.7,4.10411,1.20655
6.321495,2.683263,4.90702,1.583465
5.4,3,4.5,1.5
6.284434,3.284129,4.689244,1.598681
6.915214,3.098942,4.7,1.5
6.282753,2.285844,4.458451,1.290722
5.713771,3,4.1,1.201412
5.5,2.318364,4,1.3
5.5,2.693393,4.4,1.30229
6.1,3.004322,4.693453,1.4
5.8,2.6,4.092463,1.205876
4.90809,2.293344,3.3,1
5.547851,2.7,3.933562,1.309127
5.713758,3,4.103018,1.201661
5.7,2.90241,4.232907,1.3
6.205051,2.904502,4.31067,1.3
4.993341,2.5,3.523017,1.1
5.7,2.906971,4.1,1.3
6.3,3.385155,6,2.403467
5.8,2.7,5.1,1.9
6.780571,3,5.442747,2.1
6.513005,3.001839,5.6,1.8
6.410602,2.800132,5.625381,2.2
7.696765,2.802059,6.707824,2.011383
5.450537,2.682964,4.396243,1.311006
7.416781,2.790762,6.3,1.906118
6.361983,2.710027,5.288965,1.8
6.676107,3.259996,5.622171,2.5
6.5,3.2,5.1,2
6.365928,2.711059,5.289376,1.80758
6.778905,3,5.439095,2.1
5.792686,2.696326,5.100655,1.894432
5.651945,2.8,4.873575,2.065071
6.203051,3.396894,5.396189,2.3
6.512012,3,5.5,1.8
7.9035,3.8,6.7,1.992464
7.697131,2.786187,6.715168,2.3
6.243535,2.302425,4.379869,1.292597
6.787473,3.2,5.902628,2.3
5.6,2.8,4.868099,2.068638
7.696884,2.802243,6.708431,2.012432
6.3,2.7,4.794359,1.8
6.796863,3.197567,5.90154,2.1
7.2,3.02117,5.795453,1.619789
6.299203,2.692674,4.79424,1.8
6.01847,3.036932,4.796876,1.8
6.4,2.8,5.6,2.204817
7.2,3.025514,5.796139,1.6
7.417297,2.791375,6.299808,1.905383
7.90345,3.8,6.4,1.991528
6.4,2.8,5.6,2.2
6.3,2.677466,4.920288,1.586412
6.1,2.6,4.884612,1.578531
7.7,2.81123,6.701,2.3
6.190555,3.4,5.6,2.4
6.506317,2.986676,5.5,1.8
6.025512,3,4.8,1.8
6.771234,2.985801,5.435556,2.1
6.675768,3.1,5.6,2.503486
6.657108,3.1,5.1,2.3
5.8,2.7,5.1,1.9
6.787149,3.2,5.902793,2.3
6.7,3.267043,5.614262,2.5
6.648223,3.111076,5.093023,2.3
6.299274,2.667964,4.804208,1.794589
6.5,3.203345,5.100681,2
6.202893,3.4,5.395619,2.3
6.026937,3,5.1,1.8
5.214632,3.5,1.523777,0.2
4.997622,3,1.602102,0.2
4.593729,3.2,1.367049,0.2
4.6,3.1,1.399755,0.2
5,3.501555,1.4,0.2
5.4,3.9,1.297993,0.4
4.822619,3.4,1.574246,0.3
5.105879,3.4,1.5,0.2
4.4,3.022589,1.293084,0.2
4.9,3.1,1.5,0.1
5.301271,3.7,1.5,0.2
4.820197,3.4,1.570797,0.296569
4.887199,3.098293,1.499847,0.1
4.3,3,1.273464,0.188432
5.479578,4.212243,1.2,0.2
5.520956,4.21911,1.405618,0.180391
5.4,3.9,1.297798,0.4
5.004921,3.5,1.295973,0.3
5.397306,3.902806,1.7,0.382422
5.1,3.8,1.610244,0.180163
5.4,3.4,1.542985,0.2
5.1,3.812771,1.943441,0.4
4.6,3.6,1,0.278678
4.990853,3.402416,1.591187,0.408024
4.8,3.4,1.602743,0.280151
4.997575,3,1.6,0.2
4.991613,3.402382,1.590715,0.408811
5.212714,3.5,1.52164,0.2
5.106076,3.4,1.49358,0.2
4.605442,3.2,1.6,0.2
4.8,3.098053,1.48891,0.102416
5.4,3.4,1.545071,0.200013
5.2,4.1,1.405932,0.200211
5.521011,4.218061,1.405712,0.182366
4.9,3.1,1.5,0.1
5,3.307346,1.362163,0.2
5.5,3.394519,1.532367,0.2
4.9,3.1,1.5,0.1
4.4,3.019693,1.3,0.2
5.10553,3.4,1.5,0.2
5,3.5,1.295718,0.3
4.293734,2.995858,1.271637,0.3
4.602747,3.2,1.372506,0.2
4.989624,3.397248,1.588481,0.402679
5.1,3.8,1.940808,0.4
4.996619,3,1.4,0.193533
5.1,3.8,1.612266,0.177779
4.602604,3.2,1.372177,0.2
5.301043,3.7,1.5,0.2
5,3.306437,1.4,0.2
6.905769,3.113301,4.915282,1.508133
6.286022,3.299015,4.688003,1.608574
6.905369,3.114409,4.916358,1.5
5.5,2.3,4,1.3
6.5,2.892571,4.6,1.277077
5.7,2.8,4.13218,1.3
6.3,3.29901,4.687383,1.6
4.987054,2.4,3.3,1
6.6,2.893182,4.6,1.3
5.610228,2.7,4.189742,1.296016
5,2.325695,3.321348,1
6.020491,2.905821,4.504126,1.5
6.28803,2.31858,4.446212,1
6.1,2.980103,4.585515,1.4
5.6,2.993716,4.092701,1.3
6.593736,3.003592,4.4,1.4
5.3929,3,4.5,1.5
5.8,2.7,3.877949,1.204673
5.975502,2.2,4.5,1.5
5.504117,2.396175,3.797899,1.1
6.020497,3.026445,4.8,1.8
6.207497,2.902304,4.27998,1.3
5.977114,2.5,5.087286,1.602092
6.201072,2.915416,4.7,1.2
6.217127,2.902342,4.280791,1.3
6.6,3.004233,4.4,1.4
6.8,2.880856,4.524369,1.4
6.7,3.107454,4.638489,1.496114
6.021495,2.905635,4.503558,1.5
5.7,2.384567,3.715235,1
5.504282,2.395921,3.798073,1.1
5.5,2.4,3.7,1.101554
5.8,2.7,3.875868,1.204503
6,2.473425,5.087213,1.601904
5.393274,3,4.5,1.5
6,3.306407,4.708767,1.607004
6.7,3.107891,4.639239,1.495878
6.287764,2.3,4.44881,0.944846
5.6,2.99337,4.09111,1.3
5.5,2.592586,4.457361,1.219783
5.5,2.592225,4.454273,1.221971
6.1,3,4.582194,1.4
5.8,2.694216,3.87968,1.2
5,2.3,3.3,1
5.608568,2.7,4.190359,1.296735
5.607248,2.994072,4.11502,1.2
5.7,2.9,4.135236,1.3
6.2,2.902478,4.279373,1.3
5.000108,2.5,3.320762,1.001153
5.7,2.8,4.131679,1.3
6.3,3.396957,5.556499,2.5
5.8,2.7,5.1,1.9
6.824793,3,5.442205,2.1
6.489747,2.992871,5.6,1.8
6.5,3,5.488535,2.100446
7.705403,2.786782,6.692651,2.012621
5.515159,2.592271,4.459404,1.212705
7.400157,2.782213,6.097166,1.904576
6.417224,2.713955,5.8,1.900335
6.727774,3.6,5.676882,2.5
6.5,3.000806,5.1,2
6.316167,2.7,4.898348,1.803825
6.821486,3,5.447329,2.1
5.797074,2.702331,5.096763,1.90598
5.633667,2.8,4.907508,1.960644
6.200124,3.411286,5.404386,2.3
6.492088,2.991819,5.606034,1.8
7.7,3.8,6.414717,2.009161
7.7,2.6,6.704763,1.989416
6,2.2,4.48544,1.5
6.801859,3.2,5.908359,2.3
5.635474,2.8,4.90751,1.958712
7.705322,2.788028,6.7,2.014492
6.317711,2.7,4.898304,1.80362
6.79318,3.3,5.921465,2.28943
7.2,3.037797,5.795823,1.8
6.305152,2.703898,4.8,1.8
6.1,3,4.9,1.8
6.4,2.8,5.6,2.199415
7.2,3,5.795742,1.822584
7.400148,2.781704,6.1,1.904864
7.704765,3.8,6.417845,2.008882
6.4,2.8,5.6,2.199445
6.319459,2.709722,4.911208,1.787899
5.95015,2.6,5.060569,1.579532
7.705605,2.775262,6.652417,2.023879
6.3,3.397345,5.557853,2.512537
6.484095,2.992939,5.620674,1.8
6.019195,3.028788,4.8,1.8
6.9,3.1,5.440895,2.1
6.7,3.203368,5.853384,2.29691
6.9,3.1,5.197001,2.3
5.8,2.7,5.1,1.9
6.802068,3.2,5.9,2.3
6.788799,3.3,5.857121,2.5
6.918327,3.101236,5.196964,2.3
6.314866,2.680668,4.930585,1.810612
6.5,3.000739,5.100264,2
6.20011,3.410868,5.404843,2.3
6.025326,3,4.816222,1.8
5.203801,3.5,1.480648,0.2
5.004177,3,1.612993,0.2
4.606625,3.2,1.395471,0.2
4.6,3.210658,1.386421,0.2
5,3.521704,1.301496,0.319648
5.4,3.9,1.7,0.4
4.78282,3.4,1.606135,0.204602
5.081567,3.4,1.5,0.2
4.4,3.013444,1.315037,0.2
4.9,3.1,1.5,0.1
5.309163,3.7,1.5,0.2
4.783097,3.4,1.605916,0.203757
4.910101,3.113874,1.486075,0.1
4.391956,3,1.274095,0.178236
5.498526,4.180862,1.380456,0.2
5.503374,4.191942,1.408134,0.216577
5.4,3.9,1.705795,0.4
5.011043,3.5,1.278134,0.3
5.415441,3.908447,1.7,0.3
5.1,3.8,1.598241,0.20611
5.204049,3.4,1.402446,0.2
5.1,3.801794,1.896035,0.4
5.046535,3.531101,1.322494,0.33667
5.006071,3.3,1.595182,0.390401
4.783372,3.4,1.661922,0.2
5.004261,3,1.611755,0.2
5,3.283707,1.595344,0.4
5.2,3.5,1.479229,0.2
5.2,3.4,1.402444,0.2
4.7,3.2,1.6,0.2
4.8,3.1,1.506075,0.109287
5.244542,3.4,1.5,0.207004
5.497862,4.16597,1.381495,0.200056
5.503448,4.2,1.408633,0.217138
4.9,3.1,1.5,0.1
5,3.311012,1.420678,0.2
5.243881,3.5,1.4896,0.2
4.9,3.1,1.5,0.1
4.4,3.012645,1.316237,0.2
5.081518,3.4,1.5,0.2
5.011631,3.5,1.27492,0.3
4.388808,3.039712,1.272544,0.163057
4.598662,3.2,1.393205,0.2
5.047742,3.528989,1.312354,0.347892
5.1,3.80197,1.896095,0.4
4.999349,3,1.619955,0.212024
5.1,3.8,1.597949,0.2
4.598591,3.2,1.392898,0.2
5.308986,3.7,1.5,0.2
5,3.310809,1.419918,0.2
6.891176,3.107526,4.871655,1.510533
6.317116,3.295955,4.5,1.593597
6.891565,3.107938,4.9,1.512157
5.5,2.493996,4,1.3
6.579635,2.908405,4.6,1.297439
5.7,2.918391,4.236113,1.3
6.3,3.296082,4.487521,1.593508
5.008091,2.308854,3.3,1
6.6,2.909339,4.6,1.297346
5.612258,2.7,3.9,1.30143
5,2.250622,3.324035,1
6.016551,3,4.52522,1.5
6,2.295967,4.403487,1.355505
6.1,2.995208,4.575222,1.4
5.6,3.003726,3.970612,1.3
6.605907,3.003026,4.4,1.4
5.407917,3,4.5,1.5
5.8,2.7,3.895347,1.172317
5.969452,2.299902,4.384499,1.358366
5.506763,2.5,3.9,1.1
6.02068,3.004593,4.8,1.8
6.207136,2.8,4,1.3
6.3,2.702815,5.115806,1.607644
6.19854,2.904704,4.300325,1.304571
6.183204,2.9,4.3,1.3
6.6,3.004059,4.4,1.4
6.584558,2.8,4.59501,1.288177
6.7,3.103826,4.680374,1.487559
6.015463,3.001045,4.5,1.5
5.536439,2.489304,3.880607,1.099603
5.5,2.4,3.702316,0.996463
5.5,2.4,3.702435,1
5.8,2.7,3.895256,1.172141
6.301406,2.703213,5.114854,1.607709
5.4,3,4.5,1.5
6.27635,3.299337,4.487123,1.6
6.7,3.104143,4.679515,1.488282
6.006044,2.295536,4.404016,1.353445
5.6,3.003698,3.97657,1.3
5.5,2.5,4,1.3
5.600344,2.708401,4.200839,1.308209
6.1,2.995681,4.580997,1.4
5.8,2.693922,3.893691,1.170569
5.008953,2.3,3.3,1
5.600331,2.70791,4.200825,1.307152
5.7,2.907764,4.233644,1.309912
5.7,2.907288,4.2,1.310664
6.2,2.905282,4.300376,1.304463
5.1,2.5,3.339599,1.1
5.7,2.8,4.205264,1.312967
6.3,3.3,5.593438,2.393644
5.8,2.7,5.1,1.9
6.829808,3,5.547038,2.1
6.504954,2.987849,5.499904,1.8
6.814425,3,5.47898,2.087409
7.71206,2.780433,6.701774,1.987645
5.464785,2.5,4.069482,1.298403
7.3,2.787623,6.3,1.91488
6.7,2.673594,5.274829,1.895957
6.681587,3.277328,5.733261,2.5
6.5,2.975452,5.187317,2
6.4,2.67102,5.274307,1.896477
6.81188,3,5.5,2.08703
5.784777,2.740362,5.108244,1.904629
5.609626,2.8,4.860808,1.965013
6.4,3.292976,5.565369,2.407769
6.505008,2.986703,5.499904,1.8
7.7,3.8,6.363801,2.010618
7.712265,2.764913,6.9,1.994904
6,2.302789,4.32989,1.36109
6.793976,3.2,5.886835,2.3
5.6074,2.8,4.9,2
7.712724,2.781699,6.701712,2
6.3,2.796897,4.78295,1.8
6.786906,3.214248,5.890816,2.293934
7.2,3.025824,5.80314,1.8
6.295679,2.79713,4.782642,1.8
6.1,3.004539,4.9,1.8
6.4,2.8,5.6,2.204116
7.2,3.024851,5.8,1.770516
7.308989,2.788943,6.1,1.914573
7.689786,3.8,6.4,2
6.4,2.8,5.6,2.204211
6.301268,2.721118,5.11279,1.602436
6.282317,2.693998,5.6,1.611068
7.712338,2.786595,6.788924,1.978801
6.3,3.314945,5.593193,2.393066
6.4,2.997319,5.499892,1.8
6,3,4.8,1.8
6.9,3.001214,5.476649,2.1
6.78206,3.1,5.6,2.287019
6.684278,2.999019,5.190132,2.3
5.8,2.7,5.1,1.9
6.793948,3.2,5.886058,2.3
6.683293,3.277046,5.7,2.5
6.683018,2.998949,5.190757,2.3
6.393559,2.5,5,1.895789
6.5,3,5.18728,2
6.2,3.317261,5.602041,2.390708
5.987163,3,4.833475,1.8
5.20269,3.5,1.481422,0.2
5.010193,3,1.632045,0.2
4.590242,3.2,1.399811,0.2
4.6,3.201684,1.399189,0.2
5,3.6,1.302336,0.2
5.4,3.9,1.7,0.4
4.802708,3.4,1.59448,0.226817
5.083199,3.4,1.5,0.2
4.4,2.9,1.31351,0.2
4.9,3.1,1.5,0.1
5.286432,3.7,1.5,0.2
4.802677,3.4,1.595344,0.224089
4.8,3.109986,1.49747,0.1
4.400472,3,1.295517,0.191591
5.492648,4.215,1.432265,0.2
5.490779,4.231747,1.421481,0.213794
5.4,3.9,1.611995,0.4
4.989578,3.5,1.4,0.3
5.381596,3.898971,1.7,0.3
5.1,3.8,1.597847,0.184722
5.4,3.4,1.439231,0.2
5.1,3.816455,1.910576,0.4
4.890406,3.6,1.280734,0.2
5.1,3.407791,1.610354,0.410226
4.802682,3.4,1.63379,0.224085
5.009636,3,1.630974,0.2
5,3.4,1.610747,0.4
5.202938,3.5,1.482454,0.2
5.083271,3.4,1.507835,0.2
4.590481,3.2,1.407934,0.2
4.8,3.110694,1.48137,0.096686
5.4,3.4,1.442305,0.209298
5.2,4.211403,1.5,0.1
5.492191,4.214001,1.425731,0.2
4.9,3.1,1.5,0.1
5,3.294147,1.382397,0.2
5.5,3.403061,1.458088,0.2
4.9,3.1,1.5,0.1
4.4,3,1.295469,0.190863
5.084584,3.4,1.5,0.2
4.989322,3.5,1.400251,0.3
4.391041,2.826656,1.3,0.192044
4.603037,3.2,1.405188,0.2
5.114781,3.394261,1.610037,0.434005
5.1,3.816787,1.911549,0.4
5.013534,3,1.4,0.209311
5.1,3.8,1.598165,0.184132
4.6,3.201779,1.4,0.2
5.285309,3.7,1.5,0.2
5,3.3,1.383512,0.2
6.908153,3.106582,4.7,1.503953
6.293557,3.2,4.713171,1.592983
6.908015,3.107954,4.671342,1.503074
5.5,2.510337,4,1.3
6.609413,2.8,4.6,1.287379
5.7,2.905595,4.249193,1.3
6.293837,3.19997,4.7,1.592676
5.002989,2.301806,3.3,1
6.6,2.799995,4.6,1.287767
5.481034,2.518114,3.999382,1.290341
5,2,3.315892,1
5.9,2.911341,4.2,1.5
6.345993,2.300319,4.440793,1.305556
6.1,3.028019,4.588763,1.4
5.6,3.000865,4.067707,1.3
6.573162,2.989039,4.4,1.4
5.368605,3,4.5,1.5
5.8,2.7,3.885569,1.18399
6.299203,2.2,4.398129,1.340241
5.492265,2.37486,3.9,1.1
5.989708,3.021566,4.8,1.8
6.184942,2.885262,4.298576,1.3
6.3,2.692845,5.094966,1.5
6.177135,2.8,4.242128,1.27128
6.192535,2.9,4.3,1.3
6.573267,3,4.4,1.4
6.597174,2.8,4.594994,1.301657
6.7,3.086454,4.723536,1.533846
5.890393,2.9,4.207249,1.5
5.7,2.371601,3.688125,1
5.492427,2.3705,3.888545,1.1
5.49209,2.367571,3.870593,1.104023
5.8,2.7,3.9,1.185215
6,2.7,5.094672,1.510741
5.374782,3,4.5,1.5
6.293144,3.19704,4.706914,1.593375
6.7,3.1,4.723432,1.5
6.347937,2.300311,4.438415,1.3
5.6,3.001067,4.060151,1.3
5.5,2.508348,4,1.3
5.591627,2.706526,4.198613,1.306941
6.1,3.029304,4.589003,1.4
5.8,2.698599,3.909846,1.2
5,2.3,3.3,1
5.591581,2.705984,4.198385,1.306704
5.60141,3.00097,4.071011,1.2
5.7,2.9,4.248483,1.3
6.19218,2.9,4.3,1.3
4.993327,2.360128,3.261097,0.995658
5.7,2.889865,4.245411,1.3
6.3,3.378543,5.612449,2.389594
5.8,2.7,5.1,1.9
6.813346,3,5.542271,2.1
6.490286,2.993297,5.502507,1.8
6.400191,2.778411,5.656831,2.2
7.701397,2.812637,6.693995,2.1
5.519006,2.517456,3.993525,1.200347
7.409369,2.795502,6.119976,1.897164
6.380321,2.720722,5.245589,1.894404
7.2,3.312234,5.700753,2.5
6.5,2.981782,5.203268,2
6.379128,2.719641,5.3,1.9
6.812954,3,5.539104,2.1
5.82102,2.5,5.099809,1.897897
5.571438,2.8,5.1,2.009307
6.199562,3.419183,5.408639,2.3
6.490599,2.993568,5.502586,1.8
7.945285,3.8,6.408013,1.997869
7.701378,2.845524,6.700406,2.103541
6.292342,2.2,5,1.339054
6.790194,3.2,5.900504,2.3
5.6,2.8,5.102511,2
7.701601,2.811065,6.694615,2.103317
6.205469,2.816838,4.80807,1.8
6.802067,3.207579,5.930831,2.299252
7.2,3.028028,5.758578,1.8
6.206292,2.816728,4.8,1.8
6.1,3,4.793018,1.8
6.4,2.8,5.6,2.191666
7.2,3.027114,5.755686,1.807538
7.408373,2.795036,6.116717,1.897018
7.951914,3.8,6.407022,1.998118
6.4,2.8,5.6,2.191442
6.3,2.8,5.093817,1.5
5.996517,2.6,5.6,1.52972
7.701307,2.819556,6.696385,2.3
6.3,3.377583,5.613062,2.389811
6.475035,2.95697,5.50237,1.8
6,3.01793,4.8,1.8
6.813882,3.019491,5.54906,2.1
6.801888,3.188903,5.6,2.311992
6.9,3.1,5.200948,2.3
5.8,2.7,5.1,1.9
6.788966,3.2,5.900583,2.3
6.787335,3.189425,5.606029,2.303193
6.7,3.127216,5.200994,2.3
6.388645,2.736051,5.251762,1.9
6.5,2.977199,5.203555,2
6.199547,3.420961,5.408969,2.3
5.973452,3.017936,4.790419,1.8
5.208159,3.5,1.49936,0.2
5.006517,3,1.623941,0.2
4.599335,3.2,1.3,0.2
4.6,3.199348,1.390607,0.2
5,3.515057,1.290756,0.288803
5.4,3.9,1.284271,0.4
4.81966,3.4,1.607009,0.3
5.099933,3.4,1.5,0.2
4.4,3.01161,1.30296,0.2
4.9,3.1,1.5,0.1
5.288878,3.7,1.5,0.2
4.818852,3.4,1.607911,0.28902
4.898479,3.084322,1.4,0.1
4.407911,3,1.1,0.203271
5.534427,4.208197,1.414914,0.2
5.7,4.193081,1.418861,0.192035
5.4,3.9,1.3,0.4
4.990819,3.5,1.30571,0.3
5.385267,3.8,1.296012,0.407857
5.1,3.8,1.618311,0.186738
5.19875,3.4,1.429804,0.2
5.1,3.7,1.917862,0.4
4.919235,3.520284,1.296129,0.280747
5.008896,3.3,1.7,0.418331
4.819964,3.4,1.629394,0.2
5,3,1.625079,0.2
5.008781,3.4,1.699533,0.417565
5.2,3.5,1.499339,0.2
5.2,3.4,1.4,0.2
4.7,3.2,1.383357,0.2
4.890121,3.1,1.492323,0.106112
5.241529,3.4,1.5,0.208973
5.522085,4.206683,1.397156,0.200066
5.524767,4.206955,1.397428,0.2
4.9,3.1,1.5,0.1
5,3.2,1.389531,0.2
5.226059,3.5,1.3,0.2
4.9,3.1,1.5,0.1
4.4,3.011009,1.303374,0.2
5.099937,3.4,1.5,0.2
4.990732,3.5,1.305764,0.3
4.411214,3.000457,1.069326,0.20826
4.576707,3.2,1.3,0.2
5.007836,3.5,1.689413,0.415656
5.1,3.690727,1.914666,0.4
4.8,3,1.583562,0.196349
5.1,3.8,1.621861,0.188437
4.6,3.2,1.390277,0.2
5.287879,3.7,1.5,0.2
5,3.212781,1.390388,0.2
6.903289,3.103013,4.888721,1.48791
6.299329,3.297239,4.5,1.602575
6.9,3.102492,4.9,1.5
5.5,2.52229,4,1.3
6.594426,2.891203,4.6,1.310798
5.7,2.893108,4.216591,1.3
