@relation da

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric

@data
0.416667,0.25,0.508475,0.458333
0.194444,0.125,0.389831,0.375
0.361111,0.291667,0.542373,0.5
0.388889,0.416667,0.542373,0.458333
0.388889,0.375,0.542373,0.5
0.527778,0.375,0.559322,0.5
0.222222,0.208333,0.338983,0.416667
0.388889,0.333333,0.525424,0.5
0.555556,0.541667,0.847458,1
0.416667,0.291667,0.694915,0.75
0.777778,0.416667,0.830508,0.833333
0.555556,0.375,0.779661,0.708333
0.611111,0.416667,0.813559,0.875
0.916667,0.416667,0.949153,0.833333
0.166667,0.208333,0.59322,0.666667
0.833333,0.375,0.898305,0.708333
0.666667,0.208333,0.813559,0.708333
0.805556,0.666667,0.864407,1
0.611111,0.5,0.694915,0.791667
0.583333,0.291667,0.728814,0.75
0.694444,0.416667,0.762712,0.833333
0.388889,0.208333,0.677966,0.791667
0.416667,0.333333,0.694915,0.958333
0.583333,0.5,0.728814,0.916667
0.611111,0.416667,0.762712,0.708333
0.944444,0.75,0.966102,0.875
0.944444,0.25,1,0.916667
0.472222,0.083333,0.677966,0.583333
0.722222,0.5,0.79661,0.916667
0.361111,0.333333,0.661017,0.791667
0.944444,0.333333,0.966102,0.791667
0.555556,0.291667,0.661017,0.708333
0.666667,0.541667,0.79661,0.833333
0.805556,0.5,0.847458,0.708333
0.527778,0.333333,0.644068,0.708333
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.833333
0.805556,0.416667,0.813559,0.625
0.861111,0.333333,0.864407,0.75
1,0.75,0.915254,0.791667
0.583333,0.333333,0.779661,0.875
0.555556,0.333333,0.694915,0.583333
0.5,0.25,0.779661,0.541667
0.944444,0.416667,0.864407,0.916667
0.555556,0.583333,0.779661,0.958333
0.583333,0.458333,0.762712,0.708333
0.472222,0.416667,0.644068,0.708333
0.722222,0.458333,0.745763,0.833333
0.666667,0.458333,0.779661,0.958333
0.722222,0.458333,0.694915,0.916667
0.416667,0.291667,0.694915,0.75
0.694444,0.5,0.830508,0.916667
0.666667,0.541667,0.79661,1
0.666667,0.416667,0.711864,0.916667
0.555556,0.208333,0.677966,0.75
0.611111,0.416667,0.711864,0.791667
0.527778,0.583333,0.745763,0.916667
0.444444,0.416667,0.694915,0.708333
0.2503,0.625,0.084773,0.041667
0.19469,0.416667,0.101765,0.041667
0.111111,0.5,0.050847,0.041667
0.083333,0.499479,0.084746,0.041667
0.194444,0.62529,0.050749,0.082961
0.305556,0.791667,0.050969,0.125
0.137535,0.583333,0.101808,0.041728
0.221765,0.583333,0.084746,0.041667
0.027778,0.416304,0.050679,0.041667
0.166667,0.458333,0.084746,0
0.27777,0.708333,0.084746,0.041667
0.138889,0.583333,0.101695,0.041667
0.166746,0.458973,0.084687,0
0.027792,0.416309,0.050363,0.041709
0.416667,0.916435,0.033898,0.041667
0.416076,1,0.033872,0.04102
0.305556,0.791667,0.050847,0.125
0.19469,0.625,0.050972,0.083333
0.306769,0.791811,0.050412,0.124263
0.222222,0.75,0.101878,0.041345
0.24947,0.583333,0.067993,0.041667
0.222222,0.750679,0.151237,0.125
0.083333,0.666667,0.050451,0.041667
0.194231,0.583348,0.118644,0.166667
0.137532,0.583333,0.152542,0.041727
0.194444,0.416667,0.101766,0.041667
0.194233,0.583348,0.118688,0.125
0.250303,0.625,0.084773,0.041667
0.249474,0.583333,0.06799,0.041667
0.08301,0.499476,0.084649,0.041667
0.138889,0.458333,0.084983,0.000288
0.248649,0.583333,0.067773,0.041987
0.334109,0.916555,0.084746,0
0.33411,0.916667,0.084822,0.000079
0.166667,0.458333,0.084746,0
0.194444,0.541972,0.068402,0.041667
0.25087,0.625,0.084977,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.416305,0.050681,0.041667
0.221772,0.583333,0.084746,0.041667
0.194686,0.625,0.050971,0.083333
0.027634,0.415533,0.050847,0.042357
0.027778,0.5,0.067596,0.041667
0.194444,0.583424,0.118254,0.166448
0.222222,0.750672,0.152542,0.125
0.195557,0.416667,0.102127,0.041913
0.222222,0.75,0.101875,0.041346
0.083333,0.499488,0.067797,0.041667
0.27777,0.708333,0.084746,0.041667
0.194444,0.541965,0.068402,0.041667
0.722347,0.458296,0.660496,0.582679
0.555742,0.541963,0.626835,0.624947
0.722347,0.458296,0.661017,0.582681
0.333333,0.125,0.508475,0.5
0.639097,0.375281,0.610169,0.499673
0.388889,0.375095,0.542894,0.5
0.555745,0.541667,0.62684,0.625
0.166667,0.124724,0.389831,0.375
0.638889,0.375,0.610169,0.499666
0.33466,0.291667,0.508236,0.500395
0.194444,0.126414,0.423729,0.375
0.47199,0.375142,0.542373,0.583333
0.55499,0.124454,0.577265,0.499665
0.5,0.41686,0.627119,0.541667
0.361111,0.416156,0.440678,0.5
0.638689,0.416629,0.576271,0.541667
0.304926,0.416667,0.59322,0.583333
0.416667,0.291667,0.525424,0.458618
0.554637,0.124212,0.57725,0.498239
0.333088,0.16734,0.491525,0.416667
0.472837,0.41812,0.644068,0.708333
0.527909,0.375173,0.55952,0.5
0.555556,0.291004,0.661017,0.624322
0.5,0.375135,0.560227,0.498736
0.527582,0.375175,0.559518,0.5
0.63869,0.416629,0.576271,0.541667
0.694444,0.333333,0.6103,0.541667
0.666667,0.416667,0.677966,0.583013
0.472222,0.375,0.542269,0.583333
0.388889,0.166256,0.457946,0.375
0.333333,0.166667,0.491631,0.416667
0.333089,0.166667,0.457627,0.416931
0.416667,0.291667,0.525493,0.458617
0.556153,0.291001,0.661136,0.624321
0.305556,0.416667,0.59322,0.583333
0.555135,0.540939,0.626945,0.624946
0.722639,0.458295,0.627119,0.583333
0.554999,0.12445,0.577265,0.49966
0.389271,0.416667,0.525424,0.458392
0.333333,0.125765,0.508475,0.5
0.333333,0.291391,0.576271,0.500095
0.5,0.416859,0.627008,0.541667
0.416667,0.25,0.525296,0.458614
0.166891,0.124723,0.389831,0.375
0.334665,0.291667,0.507401,0.500393
0.389271,0.416667,0.525475,0.458393
0.388889,0.375095,0.542898,0.5
0.52791,0.375174,0.559519,0.5
0.166523,0.208333,0.390065,0.416667
0.388889,0.375287,0.525424,0.5
0.555556,0.582715,0.847458,0.958478
0.416667,0.291667,0.694915,0.75
0.693905,0.416667,0.761741,0.833333
0.611472,0.416743,0.779661,0.708333
0.583628,0.333339,0.780091,0.875
0.944355,0.333419,0.966234,0.792141
0.331959,0.290943,0.576208,0.50046
0.861577,0.332948,0.898305,0.750255
0.582277,0.292084,0.728627,0.708333
0.666003,0.54,0.795291,1
0.611111,0.5,0.694915,0.791667
0.582288,0.292089,0.728627,0.708649
0.6939,0.416667,0.761735,0.833333
0.416463,0.291514,0.694926,0.749768
0.362554,0.333333,0.660569,0.794378
0.527863,0.583204,0.745698,0.916667
0.61147,0.416667,0.762712,0.708333
1.000097,0.75,0.966102,0.791353
0.944356,0.332764,0.966363,0.916667
0.553921,0.125189,0.5758,0.499691
0.694096,0.5,0.830553,0.916667
0.361111,0.333333,0.66056,0.794393
0.944355,0.33342,0.966235,0.792145
0.555556,0.291667,0.643972,0.708333
0.694391,0.499899,0.830535,0.833333
0.805556,0.417549,0.813482,0.625825
0.555533,0.291361,0.643972,0.708333
0.472709,0.418129,0.644015,0.708333
0.583333,0.333333,0.779661,0.875201
0.805556,0.417567,0.813483,0.625
0.861579,0.332951,0.898302,0.750252
1.000097,0.75,0.915254,0.791349
0.583333,0.333333,0.779661,0.875
0.555556,0.29079,0.661368,0.624466
0.5,0.25,0.660747,0.624116
0.944444,0.333747,0.966129,0.916667
0.527515,0.583333,0.779661,0.958333
0.611327,0.416112,0.762712,0.708333
0.472717,0.416667,0.644014,0.708333
0.693683,0.416075,0.761473,0.833333
0.694058,0.458333,0.779661,0.916812
0.665475,0.458333,0.694915,0.916667
0.416667,0.291667,0.694915,0.75
0.694096,0.5,0.830553,0.916667
0.666667,0.540029,0.795278,1
0.665451,0.458795,0.694797,0.916667
0.555534,0.290297,0.644137,0.708108
0.611111,0.500139,0.694927,0.791667
0.527862,0.583333,0.745697,0.916667
0.472749,0.416667,0.694915,0.708333
0.250406,0.625,0.085149,0.041667
0.194378,0.416667,0.101731,0.041667
0.083159,0.5,0.067238,0.041667
0.083333,0.458333,0.067792,0.041667
0.194444,0.625065,0.067797,0.041667
0.305556,0.791667,0.050813,0.125
0.139517,0.583333,0.101258,0.083333
0.222386,0.583333,0.084746,0.041667
0.027778,0.417608,0.05073,0.041667
0.166667,0.458333,0.084746,0
0.277813,0.708333,0.084746,0.041667
0.13951,0.583333,0.101253,0.08319
0.166311,0.458262,0.084743,0
0,0.416667,0.050282,0.041185
0.332766,0.917177,0.033898,0.041667
0.333915,0.917463,0.067892,0.04085
0.305556,0.791667,0.050813,0.125
0.194581,0.625,0.050779,0.083333
0.305481,0.791784,0.118644,0.124268
0.222222,0.75,0.101869,0.04084
0.305556,0.583333,0.068351,0.041667
0.222222,0.750532,0.153279,0.125
0.083333,0.666667,0,0.082445
0.19419,0.583434,0.101546,0.125334
0.138889,0.583333,0.10175,0.082484
0.194378,0.416667,0.101695,0.041667
0.194192,0.583434,0.101545,0.125338
0.250401,0.625,0.085145,0.041667
0.222391,0.583333,0.084637,0.041667
0.083484,0.5,0.101695,0.041667
0.138889,0.458261,0.084558,0.000101
0.305556,0.583333,0.06843,0.041667
0.25,0.875,0.067897,0.041675
0.333916,0.917459,0.067892,0.040858
0.166667,0.458333,0.084746,0
0.194444,0.541973,0.067155,0.041667
0.333333,0.583105,0.068274,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.417596,0.050847,0.041667
0.222385,0.583333,0.084746,0.041667
0.194444,0.625,0.050779,0.083333
0.027691,0.417423,0.050847,0.083333
0.083417,0.5,0.067372,0.041667
0.194186,0.583215,0.101541,0.125071
0.222222,0.75,0.153274,0.125
0.194351,0.416667,0.067797,0.041397
0.222222,0.75,0.101872,0.04083
0.083417,0.5,0.067371,0.041667
0.277812,0.708333,0.084746,0.041667
0.194444,0.541969,0.067797,0.041667
0.722382,0.458888,0.661276,0.583672
0.555167,0.541626,0.626915,0.625357
0.722381,0.458892,0.661278,0.583333
0.333333,0.125,0.508475,0.5
0.611111,0.37469,0.610169,0.499045
0.388889,0.333333,0.525969,0.5
0.555556,0.541626,0.626914,0.625
0.194085,0.166667,0.389831,0.375
0.638889,0.374693,0.610169,0.5
0.361395,0.291667,0.542199,0.499834
0.194444,0.126071,0.390192,0.375
0.472791,0.375243,0.59329,0.583333
0.555223,0.125774,0.577054,0.375
0.5,0.415838,0.609924,0.541667
0.361111,0.416405,0.5253,0.5
0.638715,0.416816,0.576271,0.541667
0.305358,0.416667,0.59322,0.583333
0.416667,0.291667,0.491152,0.458528
0.471542,0.083333,0.59322,0.583333
0.333448,0.166507,0.474541,0.416667
0.472792,0.417769,0.644068,0.708333
0.527986,0.375096,0.558983,0.5
0.471587,0.208333,0.6947,0.625087
0.527808,0.375642,0.627119,0.458333
0.528263,0.375096,0.558984,0.5
0.638889,0.416819,0.576271,0.541667
0.694444,0.374146,0.608888,0.541667
0.61151,0.416667,0.760974,0.708252
0.472794,0.375242,0.593289,0.583333
0.388889,0.166024,0.457885,0.375
0.333448,0.166506,0.474541,0.416667
0.333333,0.166667,0.457627,0.416731
0.416667,0.291667,0.491148,0.458527
0.472222,0.207226,0.6947,0.625086
0.305359,0.416667,0.59322,0.583333
0.472222,0.541931,0.627287,0.625351
0.666667,0.458895,0.661319,0.583333
0.555222,0.125,0.577059,0.372702
0.361111,0.416403,0.525297,0.5
0.333333,0.249691,0.577243,0.459158
0.333333,0.24969,0.577238,0.459167
0.5,0.416667,0.609918,0.541667
0.416667,0.291426,0.491176,0.458333
0.194444,0.125,0.389831,0.375
0.361391,0.291667,0.5422,0.499837
0.361312,0.416406,0.525655,0.458333
0.388889,0.375,0.526043,0.5
0.527778,0.375097,0.558982,0.5
0.19441,0.208333,0.390182,0.375048
0.388889,0.333333,0.525968,0.5
0.555556,0.583207,0.778924,1
0.416667,0.291667,0.694915,0.75
0.695133,0.416667,0.761732,0.833333
0.610826,0.41637,0.779661,0.708333
0.611111,0.416667,0.762518,0.833352
0.944595,0.332783,0.965977,0.792193
0.38945,0.208333,0.678917,0.791424
0.861115,0.332592,0.864359,0.750191
0.583812,0.292248,0.813559,0.750014
0.667438,0.666667,0.796218,1
0.611111,0.4167,0.694915,0.791667
0.556005,0.291667,0.660989,0.708493
0.695124,0.416667,0.761741,0.833333
0.389449,0.208333,0.678914,0.791426
0.362046,0.333333,0.661144,0.790027
0.527781,0.583804,0.745837,0.916667
0.611519,0.416667,0.760985,0.708253
0.944444,0.75,0.915504,0.792048
0.944444,0.25,0.966176,0.791187
0.472222,0.083333,0.592974,0.583333
0.694496,0.5,0.83065,0.916667
0.362051,0.333333,0.661144,0.790019
0.944594,0.332788,0.966102,0.7922
0.556009,0.291667,0.660989,0.708492
0.694255,0.541667,0.830872,0.916226
0.805556,0.418242,0.813489,0.708333
0.555737,0.291829,0.644068,0.708333
0.5,0.416667,0.661017,0.708333
0.583333,0.333333,0.779661,0.874976
0.805556,0.416667,0.813488,0.709274
0.861115,0.33259,0.864407,0.750192
0.944577,0.75,0.915509,0.792047
0.583333,0.333333,0.779661,0.874976
0.556013,0.292072,0.661206,0.707844
0.470963,0.25,0.694257,0.624156
0.944595,0.332277,0.965172,0.792602
0.555556,0.583208,0.778926,1.000522
0.611332,0.416669,0.76101,0.708252
0.472788,0.417778,0.644068,0.708333
0.722222,0.458333,0.761683,0.833333
0.666667,0.50014,0.829718,0.916538
0.722222,0.458333,0.711814,0.916667
0.416667,0.291667,0.694915,0.75
0.694497,0.5,0.830508,0.916667
0.694125,0.541667,0.829877,1
0.722731,0.458385,0.711814,0.916667
0.556001,0.290861,0.661527,0.708786
0.611111,0.4167,0.69492,0.791667
0.527781,0.583802,0.745838,0.916667
0.472902,0.416667,0.644343,0.708333
0.250106,0.625,0.084418,0.041667
0.19456,0.416667,0.101915,0.041667
0.083517,0.5,0.06772,0.041667
0.083333,0.500444,0.067566,0.041667
0.194444,0.625904,0.050873,0.084152
0.305556,0.791667,0.118644,0.125
0.138412,0.583333,0.101799,0.041858
0.22171,0.583333,0.084746,0.041667
0.027778,0.417227,0.051102,0.041667
0.166667,0.458333,0.084746,0
0.278032,0.708333,0.084746,0.041667
0.138412,0.583333,0.101799,0.041855
0.166947,0.458911,0.08451,0
0.027554,0.416667,0.050408,0.04076
0.333292,0.915869,0.067465,0.041667
0.333427,0.916331,0.067934,0.042357
0.305556,0.791667,0.118742,0.125
0.194751,0.625,0.050477,0.083333
0.305984,0.792019,0.118644,0.083333
0.222222,0.75,0.101665,0.041921
0.250112,0.583333,0.067838,0.041667
0.222222,0.750075,0.152475,0.125
0.195737,0.626394,0.051227,0.084756
0.194613,0.541667,0.101613,0.1246
0.138413,0.583333,0.102762,0.041667
0.194561,0.416667,0.101913,0.041667
0.194444,0.540988,0.101614,0.125
0.25,0.625,0.084415,0.041667
0.25,0.583333,0.067838,0.041667
0.111111,0.5,0.101695,0.041667
0.138889,0.458333,0.084849,0.000387
0.251258,0.583333,0.084746,0.041959
0.333274,0.915117,0.06748,0.041669
0.333427,0.916667,0.067935,0.04236
0.166667,0.458333,0.084746,0
0.194444,0.542126,0.068147,0.041667
0.251232,0.625,0.084584,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.417224,0.051104,0.041667
0.22171,0.583333,0.084746,0.041667
0.194753,0.625,0.050471,0.083333
0.027473,0.418321,0.050406,0.040229
0.083296,0.5,0.067698,0.041667
0.194614,0.541101,0.101613,0.124957
0.222222,0.750075,0.152475,0.125
0.194427,0.416667,0.102045,0.042168
0.222222,0.75,0.101665,0.041667
0.083296,0.5,0.067697,0.041667
0.278032,0.708333,0.084746,0.041667
0.194444,0.542125,0.068146,0.041667
0.721977,0.458647,0.660537,0.583772
0.556031,0.541498,0.59322,0.624733
0.721978,0.458649,0.661017,0.583779
0.333333,0.208083,0.508475,0.5
0.638323,0.37535,0.610169,0.499893
0.388889,0.375766,0.542985,0.5
0.555556,0.541499,0.593009,0.624733
0.194669,0.125369,0.389831,0.375
0.638889,0.375354,0.610169,0.499893
0.361452,0.291667,0.491525,0.50006
0.194444,0.122943,0.390238,0.375
0.472682,0.416667,0.593648,0.583333
0.472222,0.124832,0.57633,0.502313
0.5,0.416467,0.60975,0.541667
0.361111,0.416822,0.523231,0.5
0.639053,0.416793,0.576271,0.541667
0.305775,0.416667,0.59322,0.583333
0.416667,0.291667,0.491447,0.45718
0.555131,0.125171,0.575938,0.500165
0.333521,0.208333,0.491525,0.416667
0.472797,0.416858,0.644068,0.708333
0.527976,0.333333,0.508475,0.5
0.555556,0.291784,0.695183,0.625319
0.527737,0.375196,0.559328,0.50019
0.527311,0.375,0.559322,0.5
0.638889,0.416797,0.576271,0.541667
0.63846,0.333333,0.610085,0.49952
0.666667,0.458493,0.626786,0.582815
0.472679,0.41671,0.59322,0.583333
0.334372,0.207888,0.491197,0.41665
0.333333,0.166667,0.457666,0.374853
0.333333,0.166667,0.457667,0.375
0.416667,0.291667,0.491446,0.457179
0.555595,0.291786,0.695182,0.625319
0.305556,0.416667,0.59322,0.583333
0.554899,0.54163,0.593008,0.625
0.666667,0.458494,0.626785,0.582818
0.555132,0.125169,0.575943,0.500164
0.361111,0.416822,0.523241,0.5
0.333333,0.208333,0.508475,0.5
0.361121,0.292017,0.542387,0.500342
0.5,0.416469,0.609759,0.541667
0.416667,0.291413,0.49142,0.457173
0.194672,0.125,0.389831,0.375
0.361121,0.292015,0.542387,0.500338
0.361335,0.41682,0.52311,0.500413
0.388889,0.375762,0.542373,0.5
0.527778,0.375198,0.559328,0.50019
0.222222,0.208333,0.390502,0.416667
0.388889,0.333333,0.542462,0.5
0.555556,0.541667,0.77955,0.958069
0.416667,0.291667,0.694915,0.75
0.695272,0.416667,0.763509,0.833333
0.611249,0.41616,0.76271,0.708333
0.694845,0.416667,0.762356,0.832809
0.944779,0.332518,0.966132,0.791152
0.332355,0.208333,0.509652,0.499933
0.833333,0.332818,0.898305,0.75062
0.666667,0.290566,0.728387,0.749832
0.666155,0.540722,0.797174,1
0.611111,0.415644,0.711649,0.791667
0.583333,0.290556,0.728386,0.749834
0.694838,0.416667,0.762712,0.832807
0.416244,0.293348,0.695055,0.750193
0.361378,0.333333,0.660353,0.790209
0.583333,0.541374,0.779064,0.958693
0.611249,0.416156,0.76271,0.708333
0.944444,0.75,0.914641,0.792109
0.94478,0.331808,1,0.791444
0.472222,0.125127,0.575076,0.502626
0.694277,0.5,0.830285,0.916667
0.361372,0.333333,0.661017,0.791667
0.944781,0.332523,0.966132,0.791667
0.555556,0.333204,0.643779,0.708333
0.694069,0.500594,0.830357,0.916414
0.805556,0.417743,0.813613,0.708333
0.555436,0.333205,0.643778,0.708333
0.5,0.416858,0.661017,0.708333
0.583333,0.333333,0.779661,0.875172
0.805556,0.417739,0.813559,0.707105
0.833583,0.332823,0.864407,0.750619
0.944161,0.75,0.915254,0.791667
0.583333,0.333333,0.779661,0.875172
0.555594,0.292554,0.695178,0.625113
0.555064,0.291426,0.779661,0.625456
0.94478,0.332712,0.967606,0.790783
0.555556,0.542289,0.779549,0.958066
0.583333,0.416517,0.76271,0.708333
0.472222,0.416667,0.644068,0.708333
0.722222,0.416717,0.762307,0.833333
0.693927,0.458333,0.779661,0.916126
0.66623,0.416626,0.711697,0.916667
0.416667,0.291667,0.694915,0.75
0.694277,0.5,0.830284,0.916667
0.66616,0.540721,0.79661,1
0.666226,0.416625,0.711698,0.916667
0.583154,0.208333,0.677966,0.74983
0.611111,0.416667,0.711649,0.791667
0.527778,0.542401,0.779704,0.957961
0.471866,0.416667,0.644635,0.708333
0.250075,0.625,0.084431,0.041667
0.194728,0.416667,0.102238,0.041667
0.083062,0.5,0.067793,0.041667
0.083333,0.50007,0.067783,0.041667
0.194444,0.666667,0.050887,0.041667
0.305556,0.791667,0.118644,0.125
0.138964,0.583333,0.101601,0.042784
0.221756,0.583333,0.084746,0.041667
0.027778,0.375,0.051076,0.041667
0.166667,0.458333,0.084746,0
0.277401,0.708333,0.084746,0.041667
0.138964,0.583333,0.101603,0.042773
0.138889,0.458749,0.084703,0
0.027791,0.416667,0.050771,0.041316
0.333129,0.917292,0.068343,0.041667
0.333079,0.91804,0.068082,0.042241
0.305556,0.791667,0.117152,0.125
0.194155,0.625,0.067797,0.083333
0.305044,0.791624,0.118644,0.083333
0.222222,0.75,0.101658,0.04103
0.305556,0.583333,0.068462,0.041667
0.222222,0.750686,0.152722,0.125
0.1914,0.666667,0.050523,0.041667
0.222222,0.583658,0.10187,0.125426
0.138964,0.583333,0.102246,0.042773
0.194726,0.416667,0.102236,0.041667
0.194444,0.583333,0.101871,0.125
0.250075,0.625,0.084433,0.041667
0.221758,0.583333,0.084879,0.041667
0.083069,0.5,0.067931,0.041667
0.138889,0.458752,0.084436,-0.000138
0.305556,0.583333,0.068544,0.042054
0.25,0.917142,0.084746,0
0.333128,0.917288,0.068332,0.041667
0.166667,0.458333,0.084746,0
0.194444,0.541423,0.067498,0.041667
0.333333,0.583461,0.0687,0.041667
0.166667,0.458333,0.084746,0
0.027778,0.416667,0.050771,0.041313
0.221759,0.583333,0.084746,0.041667
0.194154,0.625,0.067801,0.083333
0.027529,0.371944,0.050847,0.041335
0.083434,0.5,0.067885,0.041667
0.194444,0.582722,0.101871,0.126044
0.222222,0.750687,0.152723,0.125
0.19483,0.416667,0.067797,0.042055
0.222222,0.75,0.101659,0.041028
0.083333,0.500071,0.067797,0.041667
0.277398,0.708333,0.084746,0.041667
0.194444,0.541667,0.0675,0.041667
0.722449,0.458608,0.627119,0.583498
0.555377,0.5,0.627342,0.624708
0.722448,0.458613,0.626633,0.583494
0.333333,0.208764,0.508475,0.5
0.63915,0.333333,0.610169,0.499474
0.388889,0.375233,0.543207,0.5
0.555377,0.499999,0.627119,0.624706
0.194527,0.125075,0.389831,0.375
0.638889,0.333333,0.610169,0.499476
0.332807,0.209104,0.508464,0.499598
0.194444,0,0.3901,0.375
0.444444,0.375473,0.542373,0.583333
0.556833,0.125013,0.576963,0.500231
0.5,0.417834,0.609979,0.541667
0.361111,0.416703,0.524876,0.5
0.638143,0.41621,0.576271,0.541667
0.304683,0.416667,0.59322,0.583333
0.416667,0.291667,0.491281,0.457666
0.555533,0.083333,0.576239,0.501677
0.333118,0.165619,0.491525,0.416667
0.471936,0.417565,0.644068,0.708333
0.527359,0.374386,0.559298,0.5
0.555556,0.291369,0.69483,0.583333
0.527108,0.333333,0.558344,0.498803
0.52757,0.375,0.559322,0.5
0.638144,0.416667,0.576271,0.541667
0.638795,0.333333,0.610085,0.500009
0.666667,0.457769,0.627518,0.584744
0.444178,0.375,0.542496,0.583333
0.388889,0.165483,0.457426,0.375
0.333119,0.165601,0.491331,0.416667
0.333118,0.16559,0.49101,0.416834
0.416667,0.291667,0.491525,0.457671
0.472222,0.291667,0.694829,0.583781
0.304701,0.416667,0.59322,0.583333
0.555358,0.499877,0.627236,0.624709
0.666667,0.458333,0.627517,0.583333
0.556839,0.125013,0.576959,0.5
0.361111,0.416704,0.524864,0.5
0.333333,0.208756,0.508475,0.5
0.360879,0.291939,0.542349,0.500289
0.5,0.417839,0.609979,0.541667
0.416667,0.291608,0.491692,0.458333
0.194444,0.125,0.389831,0.375
0.360878,0.291936,0.542349,0.500288
0.36115,0.416703,0.52492,0.458333
0.388889,0.375,0.543205,0.5
0.527569,0.375,0.559322,0.5
0.194252,0.127525,0.389171,0.374819
0.388889,0.374578,0.543169,0.5
0.555556,0.582439,0.779872,0.9579
0.416667,0.291667,0.694915,0.75
0.694815,0.416667,0.763428,0.833333
0.610841,0.416387,0.762754,0.708333
0.583339,0.332434,0.780624,0.875
0.944483,0.33386,0.966,0.833333
0.333892,0.209101,0.508365,0.495927
0.861371,0.333146,0.864745,0.749882
0.582787,0.29253,0.727891,0.749767
0.805556,0.542176,0.796623,1
0.611111,0.415908,0.71192,0.791667
0.582783,0.292526,0.728814,0.75
0.694814,0.416667,0.763423,0.833333
0.417251,0.208333,0.694912,0.749912
0.360318,0.333333,0.694915,0.792054
