@relation da

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric

@data
6,2.9,4.5,1.5
5.7,2.6,3.5,1
5.5,2.4,3.8,1.1
5.5,2.4,3.7,1
5.8,2.7,3.9,1.2
6,2.7,5.1,1.6
5.4,3,4.5,1.5
6,3.4,4.5,1.6
6.7,3.1,4.7,1.5
6.3,2.3,4.4,1.3
5.6,3,4.1,1.3
5.5,2.5,4,1.3
5.5,2.6,4.4,1.2
6.1,3,4.6,1.4
5.8,2.6,4,1.2
5,2.3,3.3,1
5.6,2.7,4.2,1.3
5.7,3,4.2,1.2
5.7,2.9,4.2,1.3
6.2,2.9,4.3,1.3
5.1,2.5,3,1.1
5.7,2.8,4.1,1.3
6.3,3.3,6,2.5
5.8,2.7,5.1,1.9
7.1,3,5.9,2.1
6.3,2.9,5.6,1.8
6.5,3,5.8,2.2
7.6,3,6.6,2.1
4.9,2.5,4.5,1.7
7.3,2.9,6.3,1.8
6.7,2.5,5.8,1.8
7.2,3.6,6.1,2.5
6.5,3.2,5.1,2
6.4,2.7,5.3,1.9
6.8,3,5.5,2.1
5.7,2.5,5,2
5.8,2.8,5.1,2.4
6.4,3.2,5.3,2.3
6.5,3,5.5,1.8
7.7,3.8,6.7,2.2
7.7,2.6,6.9,2.3
6,2.2,5,1.5
6.9,3.2,5.7,2.3
5.6,2.8,4.9,2
7.7,2.8,6.7,2
6.3,2.7,4.9,1.8
6.7,3.3,5.7,2.1
7.2,3.2,6,1.8
6.2,2.8,4.8,1.8
6.1,3,4.9,1.8
6.4,2.8,5.6,2.1
7.2,3,5.8,1.6
7.4,2.8,6.1,1.9
7.9,3.8,6.4,2
6.4,2.8,5.6,2.2
6.3,2.8,5.1,1.5
6.1,2.6,5.6,1.4
7.7,3,6.1,2.3
6.3,3.4,5.6,2.4
6.4,3.1,5.5,1.8
6,3,4.8,1.8
6.9,3.1,5.4,2.1
6.7,3.1,5.6,2.4
6.9,3.1,5.1,2.3
5.8,2.7,5.1,1.9
6.8,3.2,5.9,2.3
6.7,3.3,5.7,2.5
6.7,3,5.2,2.3
6.3,2.5,5,1.9
6.5,3,5.2,2
6.2,3.4,5.4,2.3
5.9,3,5.1,1.8
113.08795,3.5,17.539088,0.2
445.743096,3,22.073423,0.2
4.7,3.2,1.3,0.2
-2.971275,3.1,1.5,0.2
534.589366,3.6,-230.239768,0.2
5.4,3.9,72.757647,0.4
-482.599961,3.4,68.031098,14.832241
-159.348297,3.4,1.5,0.2
4.4,-83.937666,-98.32463,0.2
4.9,3.1,1.5,0.1
2.435028,3.7,1.5,0.2
4.8,3.4,1.6,0.2
146.99733,3,-102.776003,0.1
35.049028,130.949919,-372.791333,0.1
5.8,-51.432515,1.2,0.2
-632.792439,4.4,-9.058783,0.4
82.925654,-183.108419,1.3,0.4
93.325817,3.5,74.626738,0.3
878.650606,3.8,-162.874766,0.3
5.1,3.8,217.65778,0.3
-281.311695,3.4,78.722001,0.2
5.1,166.789382,-768.388771,0.4
4.6,3.6,-292.445193,0.2
-71.725251,6.891391,1.7,0.5
4.8,3.4,1.9,0.2
5,3,1.6,0.2
322.687134,3.4,27.406934,0.4
350.690588,3.5,-174.903777,0.2
93.882133,3.4,-128.946774,0.2
-111.746929,3.2,-112.740477,0.2
4.8,23.312356,1.6,0.2
-436.386927,428.764108,-518.063571,0.4
284.308071,-265.806668,1.5,0.1
29.734605,4.2,92.018993,0.2
4.9,3.1,1.5,0.1
-149.100622,3.2,180.001411,0.2
278.345687,72.177927,122.000067,0.2
4.9,3.1,1.5,0.1
4.4,55.154532,1.3,0.2
139.376661,27.005225,-189.045386,0.2
-264.038497,438.012144,-26.418599,0.3
-165.674133,-183.369139,1.3,0.3
4.4,3.2,-117.104805,0.2
5,58.52091,-689.358459,-104.789448
179.912811,-854.675621,1.9,-15.741879
204.884869,145.678234,107.457304,59.253678
-126.867253,3.8,-190.38781,0.2
4.6,3.2,1.4,0.2
-124.796559,-163.112147,1.5,0.2
131.794699,-220.846477,-8.587183,0.2
96.88167,-33.087743,-148.999926,1.4
208.481462,74.161002,-162.609029,1.5
-79.443489,3.1,4.9,1.5
5.5,2.3,4,1.3
156.528729,205.306243,4.6,1.5
5.7,25.587762,311.869299,1.3
364.927075,3.3,327.272575,1.6
4.9,-64.051471,3.3,1
6.6,2.9,302.472797,1.3
482.984919,2.7,-136.686228,96.045552
5,341.646296,3.5,1
-77.762724,37.05787,4.2,1.5
-129.83128,-652.386446,150.736818,1
6.1,49.51069,4.7,1.4
5.6,-119.471846,3.6,1.3
-65.44063,-5.950075,4.4,1.4
-221.279218,3,4.5,1.5
40.426185,197.572808,4.1,1
-123.582606,-174.204411,-34.103259,1.5
-82.727649,164.007981,3.9,1.1
227.235213,351.889678,4.8,1.8
194.92959,2.8,43.085008,1.3
6.3,-235.743435,4.9,1.5
6.1,-15.679536,317.893201,1.2
-111.727507,2.9,4.3,1.3
272.608689,3,-139.285838,1.4
6.8,2.8,81.347776,1.4
-194.765622,3,5,-36.649016
6,2.9,4.5,1.5
5.7,-96.241105,191.850544,1
5.5,2.4,65.89226,171.792305
79.444518,2.4,3.7,1
5.8,0.203761,24.551557,1.2
221.245587,-49.675333,5.1,-14.551209
5.4,115.888329,4.5,1.5
6,-1233.862838,4.5,-26.414968
215.773555,-536.565555,4.7,1.5
158.462639,-479.905045,0.829122,1.3
143.413986,3,4.1,1.3
5.5,185.941374,4,1.3
5.5,-261.275665,4.4,1.2
170.003078,-67.923844,-60.971043,104.502689
37.14571,2.6,-146.549691,1.2
86.004066,-3.863883,3.3,107.220959
7.66885,144.643828,-240.539867,1.3
5.7,-27.15794,4.2,177.30182
5.7,65.019666,73.651744,1.3
344.647664,87.100533,-171.232996,1.3
-260.877155,2.5,464.345518,1.1
145.272387,232.188857,4.1,1.3
452.210999,3.3,6,2.5
5.8,2.7,5.1,1.9
-252.347307,3,-280.566116,2.1
71.423209,39.876479,5.6,1.8
112.421178,4.115036,259.411596,2.2
-24.649832,23.38875,84.94087,115.826893
-900.82244,-266.636875,-107.901177,23.71675
175.009372,-273.94253,6.3,1.8
-246.947453,253.678654,-60.707899,1.8
-232.234612,-396.741172,-772.590577,2.5
6.5,3.2,5.1,2
110.081958,208.266858,116.697577,1.9
-78.888875,33.515549,-58.389249,2.1
-67.543351,-52.304431,11.451421,2
1564.757167,-175.106981,-258.946894,164.977079
36.706322,-27.659544,-32.711222,2.3
-69.910831,3,5.5,1.8
42.899287,3.8,6.7,-73.357041
7.7,-311.211624,311.809146,2.3
-381.1826,1074.881387,-140.436572,1.5
-118.465914,3.2,32.178949,2.3
5.6,71.911346,-409.375726,56.718292
81.646668,897.216214,239.179359,2
6.3,2.7,-51.609811,1.8
328.44047,-118.87085,0.230986,2.1
-121.036358,426.20172,-16.636894,100.844448
-9.933359,-143.528372,4.8,1.8
-40.916983,3,-26.443378,1.8
6.4,2.8,-394.120589,2.1
-1364.515491,413.186365,1061.713692,1.6
313.866472,202.288981,-0.265068,-118.23787
-136.30467,332.930968,6.4,-122.20825
246.231943,-351.603398,-172.921967,2.2
6.3,-46.753435,417.018348,1.5
6.1,2.6,-572.843567,-40.772355
7.7,237.454089,-40.16265,2.3
-371.110468,3.4,5.6,2.4
-248.3144,-130.239502,-94.261449,1.8
159.06181,3,-269.633988,1.8
-306.23154,-138.989762,-331.255658,2.1
6.7,3.1,5.6,37.361023
-422.222592,3.1,5.1,2.3
5.8,2.7,5.1,1.9
-149.147402,-16.062034,319.358992,2.3
6.7,179.568122,-299.475588,2.5
-1029.543205,446.42117,-134.142942,2.3
451.6555,-253.787684,53.543994,1.9
6.5,36.653056,11.909884,2
-148.805512,3.4,-443.822121,-211.087524
17.150601,632.047558,5.1,82.179882
151.519198,3.5,239.26503,0.2
-18.775412,3,22.616713,0.2
-58.111789,3.2,-328.108257,0.2
-0.03174,3.1,-0.854452,0.2
5,3.6,1.4,0.2
5.4,3.9,-18.768129,0.4
230.989977,3.4,-255.941898,0.3
63.894963,3.4,1.5,0.2
4.4,228.885314,-67.862575,0.2
4.9,3.1,1.5,0.1
18.010195,3.7,1.5,0.2
4.8,3.4,-399.862765,0.2
-123.11129,-13.965026,-0.028358,0.1
4.3,3,-529.229897,0.1
-198.719149,126.62608,1.2,0.2
319.743721,481.64154,113.6631,0.4
-433.389199,31.848966,-193.190068,0.4
54.212372,3.5,-38.968555,0.3
-48.776449,3.8,1.7,0.3
-96.264873,489.072575,206.180491,0.3
5.4,3.4,219.504103,0.2
5.1,131.510854,436.314427,0.4
4.6,3.6,1,0.2
-86.471139,27.55578,-86.526175,80.63977
4.8,-262.563399,292.725516,0.2
-35.351534,-15.386546,1.6,0.2
337.6691,3.4,-52.131953,0.4
5.2,-10.565805,-88.467844,0.2
7.188132,3.4,-62.703608,0.2
59.218452,122.023797,1.6,0.2
4.8,-137.72485,-217.014592,0.2
6.53147,-280.807207,195.998227,0.4
5.2,4.1,60.720661,2.309866
10.498415,-270.804764,18.208941,0.2
4.9,3.1,1.5,0.1
5,76.760396,-376.966497,0.2
5.5,-105.921611,-85.901478,0.2
4.9,3.1,1.5,0.1
4.4,-253.143511,1.3,0.2
-54.447659,20.595342,1.5,0.2
5,-1102.958418,-61.850389,0.3
-89.191782,-38.424187,-67.442732,0.3
97.703314,3.2,82.786372,0.2
-231.973241,-153.964501,-719.687415,-63.748851
5.1,3.8,-301.65244,0.4
-5.073853,437.705239,1.4,-64.471618
-1.571857,3.8,396.09565,0.2
4.6,3.2,-46.882637,0.2
-532.741101,-5.565167,1.5,0.2
5,-367.799326,1.4,0.2
122.17899,534.840158,81.208784,1.4
-133.280778,-36.616969,-55.386388,1.5
-132.013336,3.1,145.572138,1.5
5.5,2.3,4,1.3
6.5,-219.759182,4.6,1.5
5.7,2.8,245.546868,1.3
6.3,-1.63771,-98.78028,1.6
-124.457247,2.4,3.3,1
6.6,2.9,4.6,1.3
82.213056,2.7,-30.193233,-38.542289
5,259.245557,216.782283,1
210.914167,61.112626,45.758757,1.5
-74.000058,931.683308,119.629555,1
6.1,-195.971753,-140.247596,1.4
24.944203,-248.877207,-54.395026,1.3
-56.041655,38.921015,4.4,1.4
-65.600736,3,4.5,1.5
5.8,460.213229,-437.315728,1
-116.188611,877.251395,4.5,1.5
46.666566,-35.854262,-17.212103,1.1
210.974811,267.452923,4.8,1.8
81.171085,25.941469,-195.903238,1.3
6.3,2.5,-122.044495,1.5
48.585854,311.317561,4.7,1.2
106.251498,2.9,4.3,1.3
6.6,359.885104,-619.361729,1.4
6.8,-393.743145,-373.453832,1.4
149.962561,3,-1019.689796,-17.631704
6,-222.184232,-682.698984,1.5
5.7,-151.930195,156.052707,1
5.5,2.4,86.77596,97.18433
5.5,2.4,3.7,1
5.8,-62.759772,-90.379708,1.2
6,-926.715569,-29.61929,1.6
321.788938,3,-601.054608,1.5
6,441.991881,667.777129,-181.595156
6.7,178.901941,53.879185,1.5
-16.046807,2.3,60.525488,1.3
-103.821459,-52.125989,-213.749895,1.3
5.5,-145.983012,4,1.3
-87.482403,-191.924787,-103.480235,1.2
140.012731,3,-683.620533,1.4
-73.474447,-228.372477,32.56197,1.2
-8.08733,2.3,3.3,1
-156.666748,113.907255,64.234595,1.3
5.7,59.56632,4.2,1.2
5.7,2.9,49.163175,1.3
6.2,2.9,-86.314697,1.3
467.791264,2.5,488.153683,12.534429
-38.40185,-602.807427,-11.561821,1.3
6.3,-27.030665,-429.411087,2.5
5.8,2.7,5.1,1.9
172.188805,110.712668,-717.038544,2.1
-44.863501,-139.475566,5.6,1.8
6.5,-114.381521,-70.83051,2.2
61.732823,-129.38443,-66.786771,128.210223
258.544197,5.493037,678.408323,-17.583749
8.770724,-530.399902,-36.512683,1.8
121.326764,351.87621,5.8,1.8
284.43987,3.6,-225.475043,2.5
6.5,11.06461,5.1,2
167.972429,-311.977057,-7.387355,1.9
-126.498356,3,94.056823,2.1
-23.658935,37.761601,-27.470595,2
679.531966,-408.708833,118.015739,-96.089106
7.437563,116.257428,49.258787,2.3
234.709651,-144.460835,5.5,1.8
7.7,-290.924121,300.430487,48.102971
7.7,2.6,473.395331,2.3
6,2.2,-24.019733,1.5
25.392964,3.2,89.490666,2.3
113.180641,116.172435,5.777511,-47.194191
-37.554029,2.8,6.7,150.121729
101.703909,320.868165,-21.949776,1.8
-129.509687,3.3,327.372523,2.1
7.2,758.734607,-14.786915,1.8
-88.721664,80.961178,4.8,1.8
6.1,3,4.9,1.8
6.4,2.8,5.6,-3.652859
152.576635,3,-129.881455,114.418261
-287.989353,-282.440432,6.1,65.119225
55.352588,1534.305,643.904663,-89.028685
-204.064552,-420.772579,308.156981,54.311301
203.400775,197.043628,325.472891,-50.377879
-1090.536729,2.6,-516.484141,-110.331955
484.870427,-117.24865,-152.709175,2.3
270.553923,385.504186,5.6,2.4
-308.981475,3.628402,832.044709,1.8
-57.427169,3,4.8,1.8
6.9,3.1,-56.856081,2.1
6.7,70.657015,-149.688182,-28.397271
6.9,3.1,-24.794252,2.3
5.8,2.7,5.1,1.9
119.133768,121.498876,5.9,2.3
6.7,155.078492,-1447.49007,2.5
464.376835,52.858283,-18.822055,2.3
-396.666557,-190.621703,322.230684,1.9
-602.856135,-249.437156,7.738192,5.346777
-436.185454,-256.444305,317.647196,2.3
86.241164,3,113.045621,1.8
43.210627,3.5,-192.024481,0.2
46.774,3,131.52914,0.2
4.7,3.2,-134.262375,0.2
4.6,3.1,-134.194116,0.2
325.543268,3.6,60.853379,0.2
5.4,3.9,1.7,0.4
-166.996289,3.4,62.946038,46.215858
-179.232707,3.4,1.5,0.2
4.4,2.9,3311.655238,0.2
4.9,3.1,1.5,0.1
96.931799,3.7,1.5,0.2
4.8,3.4,-104.846282,0.2
509.345804,3,-416.646581,0.1
-76.043983,3,-257.753134,-217.442147
-24.278818,-91.590791,-291.662926,0.2
39.241208,-76.379527,82.73765,165.972957
5.4,3.9,59.647202,0.4
115.429739,3.5,-217.364279,0.3
313.92536,3.8,168.069091,0.3
5.1,3.8,-15.987371,61.303853
45.691141,3.4,25.859716,0.2
5.1,3.7,1.5,-129.957355
470.350565,123.518201,210.23389,142.560321
65.705717,3.3,-46.575198,-95.588308
101.368893,3.4,760.85669,0.2
45.039453,3,-189.215366,-85.045023
5,-159.428522,101.657503,0.4
5.2,-117.220742,-71.895005,0.2
5.2,3.4,0.781994,0.2
4.7,3.2,1.6,0.2
4.8,3.1,62.25481,92.968519
418.493261,3.4,1.5,70.241517
-1.173323,-179.968836,10.095398,0.763742
27.413832,4.2,185.873174,68.069088
4.9,3.1,1.5,0.1
5,113.422672,208.183567,0.2
411.138336,93.670502,257.502443,0.2
4.9,3.1,1.5,0.1
542.152085,3,81.261602,38.166138
2.552035,3.4,-1922.242228,0.2
111.773506,3.5,-760.456724,21.486328
-111.631171,59.130994,-1194.196553,-871.587257
-8.778235,3.2,79.903484,0.2
57.051858,-64.512283,-298.110487,170.674702
5.1,3.8,46.847178,0.4
-19.147598,-158.904661,40.227601,240.573999
219.755167,3.8,-164.534885,0.2
-48.196911,3.2,-88.650083,0.2
-13.905948,103.198009,109.188016,-123.748587
76.075344,-15.099225,-226.476275,0.2
-81.341777,78.356117,-278.545194,106.82517
177.46367,-37.148207,4.5,-62.428448
94.98249,3.1,4.9,1.5
5.5,-27.618141,-494.273459,1.3
-401.006051,2.8,-486.621591,1.5
5.7,2.8,485.611728,1.3
6.3,34.736141,-120.286768,1.6
85.905181,90.839312,3.3,1
6.6,2.9,-240.605752,1.3
128.183293,2.7,3.9,15.595298
5,-491.47566,243.652081,1
171.511557,3,256.69676,1.5
6,-38.034745,39.26979,556.347469
6.1,2.9,-491.055158,22.951754
-113.102347,2.9,-1548.459799,1.3
6.7,3.1,4.4,1.4
5.6,3,-559.356906,1.5
5.8,2.7,-42.631117,-275.626429
-299.482263,2.2,-978.714166,1.5
73.134499,2.5,3.9,68.558661
5.9,48.929509,4.8,1.8
6.1,2.8,4,-13.907875
6.3,2.5,84.029131,307.678621
-8.404962,49.937594,7.549408,47.0138
-161.764001,2.9,4.3,1.3
6.6,344.607295,4.4,1.4
-70.510938,2.8,-44.898662,-266.246116
6.7,41.357667,-191.563456,-122.906782
-59.62916,13.449319,4.5,15.861224
159.373253,2.6,-238.417418,-6.744927
5.5,2.4,26.86002,-34.370955
5.5,2.4,157.941973,1
5.8,112.596328,-15.465174,1.2
10.787792,144.252428,-295.487582,18.270836
5.4,3,4.5,1.5
6,128.296577,-90.895813,1.6
6.7,3.1,-126.777494,59.469824
66.436916,-104.512478,916.047925,-72.70595
114.710818,3,50.252352,-32.084806
5.5,2.5,4,-22.273523
9.03596,86.712508,12.592803,83.393947
6.1,101.73209,703.51054,80.615711
14.77552,-58.08031,-27.445097,-61.83968
111.66417,2.3,-498.991766,-18.071335
-30.807865,-55.637168,-12.430422,1.3
5.7,-127.320169,4.2,100.415231
5.7,-58.509688,4.2,1.3
6.2,125.833731,1256.527605,-45.719327
5.1,2.5,1984.429698,1.1
318.073433,2.8,215.048553,433.368598
6.3,3.3,-60.015168,-61.157461
5.8,2.7,5.1,1.9
205.621143,3,593.376668,2.1
30.971758,-118.705432,-2.849727,1.8
6.5,3,-415.201842,-249.820535
128.297372,3,94.781171,-244.791613
-288.059068,446.9824,4.5,-6.483465
7.3,-120.96611,6.3,150.704407
6.7,-261.364004,-246.405997,-38.526779
-103.576621,-299.09209,338.308252,320.290893
6.5,-242.475971,-121.628088,2
6.4,2.7,-78.102761,130.23814
-169.508914,22.808734,5.5,2.1
-146.428585,406.319017,87.54126,48.189185
101.855118,2.8,-387.020315,-347.866289
6.4,-137.085944,-281.374331,153.232289
17.222403,-91.253932,5.5,1.8
7.7,3.8,-355.593396,108.179096
7.7,-169.226492,6.9,71.716318
43.719471,286.976768,-734.667387,40.054379
-53.436313,3.2,-125.754281,2.3
-456.679961,134.250346,4.9,2
7.7,132.389831,-200.923346,2
6.3,-28.232306,-165.695555,1.8
-68.435644,145.68491,48.520403,-58.360013
7.2,261.239996,37.203545,1.8
-37.112379,153.016062,-13.194878,1.8
6.1,3,4.9,1.8
6.4,2.8,5.6,43.363861
318.128656,-72.572735,5.8,-440.357545
277.377524,216.26839,6.1,-80.20943
-94.435304,-1253.77038,6.4,2
-205.623479,-278.901221,-267.661775,47.87595
-190.242334,372.581051,-689.123518,-47.553166
6.1,-340.012259,5.6,67.74218
-236.000134,25.528802,1454.488449,2.3
-34.928584,3.4,-69.51443,-88.624187
6.4,87.440065,-381.668114,1.8
6,3,-27.005244,1.8
6.9,3.1,-83.43053,2.1
6.7,3.1,5.6,-127.508346
-71.810648,-6.614077,-783.502063,2.3
5.8,2.7,5.1,1.9
1.96111,130.762521,-112.221509,2.3
6.7,-34.297956,5.7,-34.969483
-153.80926,3,5.2,81.604725
-122.715831,2.5,5,-193.472755
6.5,3,-3.919598,-167.375506
6.2,111.888169,233.897836,-124.896985
-250.646242,3,228.069443,1.8
32.101003,3.5,-184.282373,0.2
106.930413,3,322.054198,0.2
4.7,3.2,-4.068518,0.2
66.614383,3.1,-6.511579,0.2
76.281446,3.6,94.454295,0.2
5.4,3.9,1.7,0.4
31.879975,3.4,-53.595546,268.366486
5,3.4,-79.199605,73.944741
-2378.802417,2.9,2975.900936,0.2
4.9,3.1,1.5,0.1
-130.380107,3.7,1.5,0.2
4.8,3.4,471.172604,0.2
4.8,3,-74.790811,0.1
9.11662,3,-43.528621,-83.8908
-141.835043,79.10162,485.469429,0.2
-12.533032,185.246027,-157.798639,138.144592
5.4,3.9,-878.351693,0.4
-99.218141,3.5,1.4,0.3
-362.987837,3.8,181.473809,0.3
5.1,3.8,-19.93141,-152.576251
5.4,3.4,393.714719,0.2
13.310899,3.7,1.5,158.000234
-1638.711414,190.142742,-355.754446,0.2
5.1,81.308499,105.136981,102.659214
10.393793,3.4,506.279647,0.2
-323.336427,3,-99.012989,0.2
5,3.4,39.472952,0.4
281.582343,3.5,112.474126,0.2
-162.193584,3.4,79.847072,0.2
-90.589602,3.2,80.737331,0.2
56.766112,3.1,-155.528854,-33.042534
5.4,3.4,1.5,93.180632
5.2,118.228409,1.5,0.1
-56.78129,-195.942316,-605.829554,-25.204888
4.9,3.1,1.5,0.1
125.78766,3.2,-174.628879,0.2
5.5,3.5,1.3,-136.065334
4.9,3.1,1.5,0.1
4.4,3,-9.233755,-86.259091
87.419626,-36.541795,1.5,0.2
5,3.5,3.912991,-49.202704
-442.964601,2.3,1.3,-555.941989
139.116523,3.2,55.269122,0.2
5,-290.153395,-59.791354,501.400192
5.1,3.8,277.6701,68.505487
23.494922,3,1.4,186.327568
5.1,21.059226,149.074693,0.2
657.904798,59.308159,1.4,75.673547
-77.33638,364.777748,114.858738,2.566584
-28.15209,3.3,64.86243,150.881715
88.432541,68.923075,4.7,41.030769
-186.598739,3.2,136.411409,1.5
-27.323544,3.1,-281.881707,1.5
5.5,54.087068,-231.264365,89.974562
194.562266,2.8,-384.912308,1.5
5.7,2.8,660.007063,1.3
136.301975,3.10159,4.7,1.6
34.891899,20.36001,3.3,1
6.6,2.9,171.080509,1.3
-247.273426,2.7,-14.332057,-95.288845
5,2,162.216074,1
5.9,3,4.2,1.5
466.230301,5.493057,412.333343,56.857466
79.176248,2.9,-220.24626,13.440062
5.6,2.9,-383.318922,1.3
6.7,3.1,-41.3788,77.642026
-308.554261,3,4.5,1.5
5.8,2.7,-140.414217,-158.904471
-9.942597,2.2,-88.531607,1.5
-71.846308,-249.004756,3.9,1.1
-611.016187,3.2,-312.140096,1.8
-596.636535,2.8,-0.645742,1.3
6.3,-33.174152,-170.597224,1.5
-85.700632,2.8,-558.184095,-285.901534
-68.454913,2.9,4.3,1.3
25.633209,3,80.247809,1.4
-314.777423,2.8,-69.987692,128.283295
-13.240716,3,397.772887,171.030418
-90.171908,2.9,76.694137,1.5
5.7,2.6,-292.865716,-69.230768
5.5,2.4,-110.850308,-101.15158
-217.416539,-97.005714,-377.561178,1
-184.751366,2.7,3.9,77.864167
6,2.7,5.1,108.910156
989.754108,3,176.425447,1.5
-9.792711,-40.846691,73.83907,96.91526
650.87853,3.1,0.161204,1.5
132.804411,-24.590403,-344.832548,1.3
-27.112962,3,-229.768938,7.835301
343.820567,-189.856346,4,1.3
-245.390697,2.6,-23.742499,1.2
61.951745,3,89.590799,-83.071211
450.144424,-11.314329,201.119882,1.2
5,2.3,-89.274176,1
0.238897,-80.181094,-160.136595,1.3
5.7,124.126385,4.2,1.2
113.807697,2.9,-10.135088,1.3
-231.780969,-23.310061,4.3,1.3
-591.901032,885.595911,-1422.333724,-85.548186
-254.719458,-199.706404,-16.48795,-244.67028
537.966641,3.3,99.071178,2.5
5.8,2.7,5.1,1.9
140.261886,3,428.20593,2.1
-90.643871,-64.034961,30.569067,1.8
12.537461,3,857.961328,2.2
21.667906,129.173261,-53.348069,2.1
528.505667,2.5,-53.496701,-657.039459
101.086661,-42.184296,205.863736,-26.456323
-256.088153,2.5,-865.574716,-54.060798
7.2,125.643366,13.226693,2.5
6.5,-179.176374,37.881485,2
-54.322486,2.7,5.3,1.9
-22.522739,36.552099,-69.512501,2.1
215.998693,2.5,3.188934,-19.130952
-850.472045,2.8,5.1,48.734075
0.132112,99.013999,264.766226,18.378895
38.6353,43.610856,5.5,1.8
460.751311,3.8,86.532524,-19.309166
7.7,312.123331,68.940424,55.117634
-16.829515,-789.217902,5,-6.034192
-91.256715,3.2,10.937443,2.3
5.6,2.8,30.205154,2
445.206468,2.8,625.847467,35.065885
60.892003,171.177857,85.503276,1.8
270.165589,154.687365,459.170013,2.1
7.2,283.280209,-408.420581,1.8
156.523336,-10.017669,4.8,1.8
6.1,3,-65.023949,1.8
6.4,2.8,5.6,-81.143901
-49.915551,-62.41891,-203.377822,114.975981
-524.232489,-307.180494,-1136.813899,-101.17002
300.443758,3.8,-365.124373,352.939075
760.150635,-78.20633,-64.593158,-24.477447
-325.383976,2.8,-1135.590626,-1.400041
-63.761543,2.6,5.6,172.881733
-456.519287,-333.005779,-7.494451,2.3
6.3,3.4,103.867731,23.165038
-853.059889,-340.865129,-328.189547,1.8
6,3,-73.397727,1.8
49.16311,197.905741,148.347782,262.756007
136.448426,-107.767625,5.6,122.21989
6.9,3.1,14.676887,2.3
5.8,2.7,5.1,1.9
-118.617175,57.711308,322.053206,78.574319
-707.943883,8.098879,186.273352,-91.306562
6.7,3,5.2,118.121377
523.962642,141.601904,30.234075,1.9
-706.557033,3,92.836726,3.245906
-98.34168,373.772246,119.591092,-84.833556
-175.407981,-502.255569,5.1,42.008409
86.792526,3.5,-4.902294,0.2
330.247282,3,121.002908,0.2
-2.050997,3.2,1.3,0.2
4.6,3.1,-92.328911,0.2
-172.143885,3.6,-368.755402,0.2
5.4,3.9,-155.98778,0.4
201.40077,3.4,71.685127,0.3
4.431151,3.4,1.5,0.2
4.4,119.104566,30.898108,0.2
4.9,3.1,1.5,0.1
-105.918042,3.7,1.5,0.2
4.8,3.4,388.011823,0.2
-10.312896,-153.679297,1.4,0.1
479.538585,-126.104313,1.1,0.1
349.769098,86.166674,150.543788,0.2
5.7,-390.133046,94.075831,0.4
160.243057,-76.891235,1.3,0.4
-86.808455,3.5,58.396226,0.3
-289.556646,3.8,-18.442046,0.3
-209.054252,153.184239,367.518252,0.3
